"Plot Title: 11"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20254718, SEN S/N: 20254718)","Intensity, Lux (LGR S/N: 20254718, SEN S/N: 20254718)","Coupler Attached (LGR S/N: 20254718)","Host Connected (LGR S/N: 20254718)","Stopped (LGR S/N: 20254718)","End Of File (LGR S/N: 20254718)"
1704,06/07/18 05:50:00 AM,23.773,484.4,,,,
1705,06/07/18 06:00:00 AM,23.869,559.7,,,,
1706,06/07/18 06:10:00 AM,23.966,818.1,,,,
1707,06/07/18 06:20:00 AM,24.062,968.8,,,,
1708,06/07/18 06:30:00 AM,24.158,1227.1,,,,
1709,06/07/18 06:40:00 AM,24.351,1636.1,,,,
1710,06/07/18 06:50:00 AM,24.545,1894.5,,,,
1711,06/07/18 07:00:00 AM,24.641,2066.7,,,,
1712,06/07/18 07:10:00 AM,24.738,2325.0,,,,
1713,06/07/18 07:20:00 AM,24.835,2497.2,,,,
1714,06/07/18 07:30:00 AM,25.125,2927.8,,,,
1715,06/07/18 07:40:00 AM,25.416,3100.0,,,,
1716,06/07/18 07:50:00 AM,25.708,3788.9,,,,
1717,06/07/18 08:00:00 AM,26.000,4477.8,,,,
1718,06/07/18 08:10:00 AM,26.683,6544.5,,,,
1719,06/07/18 08:20:00 AM,27.272,5511.1,,,,
1720,06/07/18 08:30:00 AM,27.862,7233.4,,,,
1721,06/07/18 08:40:00 AM,27.862,5511.1,,,,
1722,06/07/18 08:50:00 AM,27.665,5511.1,,,,
1723,06/07/18 09:00:00 AM,28.258,7233.4,,,,
1724,06/07/18 09:10:00 AM,28.357,8266.7,,,,
1725,06/07/18 09:20:00 AM,28.655,8611.2,,,,
1726,06/07/18 09:30:00 AM,29.252,8611.2,,,,
1727,06/07/18 09:40:00 AM,29.152,5338.9,,,,
1728,06/07/18 09:50:00 AM,28.853,4477.8,,,,
1729,06/07/18 10:00:00 AM,28.953,9644.5,,,,
1730,06/07/18 10:10:00 AM,29.452,9300.1,,,,
1731,06/07/18 10:20:00 AM,29.552,8611.2,,,,
1732,06/07/18 10:30:00 AM,29.352,2583.4,,,,
1733,06/07/18 10:40:00 AM,29.853,9644.5,,,,
1734,06/07/18 10:50:00 AM,29.552,8611.2,,,,
1735,06/07/18 11:00:00 AM,29.552,9300.1,,,,
1736,06/07/18 11:10:00 AM,29.953,9644.5,,,,
1737,06/07/18 11:20:00 AM,29.452,10333.4,,,,
1738,06/07/18 11:30:00 AM,29.552,9644.5,,,,
1739,06/07/18 11:40:00 AM,29.552,9644.5,,,,
1740,06/07/18 11:50:00 AM,29.752,10333.4,,,,
1741,06/07/18 12:00:00 PM,29.352,4994.5,,,,
1742,06/07/18 12:10:00 PM,28.456,3444.5,,,,
1743,06/07/18 12:20:00 PM,28.853,9300.1,,,,
1744,06/07/18 12:30:00 PM,29.152,10333.4,,,,
1745,06/07/18 12:40:00 PM,28.456,9644.5,,,,
1746,06/07/18 12:50:00 PM,29.053,9644.5,,,,
1747,06/07/18 01:00:00 PM,28.853,9300.1,,,,
1748,06/07/18 01:10:00 PM,28.754,9300.1,,,,
1749,06/07/18 01:20:00 PM,29.152,10677.8,,,,
1750,06/07/18 01:30:00 PM,29.252,10677.8,,,,
1751,06/07/18 01:40:00 PM,29.252,11711.2,,,,
1752,06/07/18 01:50:00 PM,29.053,11022.3,,,,
1753,06/07/18 02:00:00 PM,29.252,10333.4,,,,
1754,06/07/18 02:10:00 PM,28.953,8611.2,,,,
1755,06/07/18 02:20:00 PM,28.555,7577.8,,,,
1756,06/07/18 02:30:00 PM,28.258,7577.8,,,,
1757,06/07/18 02:40:00 PM,27.961,2669.5,,,,
1758,06/07/18 02:50:00 PM,27.468,2152.8,,,,
1759,06/07/18 03:00:00 PM,26.879,1980.6,,,,
1760,06/07/18 03:10:00 PM,26.292,1141.0,,,,
1761,06/07/18 03:20:00 PM,26.977,6200.0,,,,
1762,06/07/18 03:30:00 PM,27.468,6200.0,,,,
1763,06/07/18 03:40:00 PM,27.567,5511.1,,,,
1764,06/07/18 03:50:00 PM,27.173,4305.6,,,,
1765,06/07/18 04:00:00 PM,26.977,4994.5,,,,
1766,06/07/18 04:10:00 PM,26.585,3444.5,,,,
1767,06/07/18 04:20:00 PM,26.292,1980.6,,,,
1768,06/07/18 04:30:00 PM,26.000,1463.9,,,,
1769,06/07/18 04:40:00 PM,25.805,1087.2,,,,
1770,06/07/18 04:50:00 PM,25.708,721.2,,,,
1771,06/07/18 05:00:00 PM,25.416,409.0,,,,
1772,06/07/18 05:10:00 PM,25.222,150.7,,,,
1773,06/07/18 05:20:00 PM,25.028,32.3,,,,
1774,06/07/18 05:30:00 PM,24.738,0.0,,,,
1775,06/07/18 05:40:00 PM,24.641,0.0,,,,
1776,06/07/18 05:50:00 PM,24.448,0.0,,,,
1777,06/07/18 06:00:00 PM,24.545,0.0,,,,
1778,06/07/18 06:10:00 PM,24.448,0.0,,,,
1779,06/07/18 06:20:00 PM,24.448,0.0,,,,
1780,06/07/18 06:30:00 PM,24.351,0.0,,,,
1781,06/07/18 06:40:00 PM,24.255,0.0,,,,
1782,06/07/18 06:50:00 PM,24.062,0.0,,,,
1783,06/07/18 07:00:00 PM,23.966,0.0,,,,
1784,06/07/18 07:10:00 PM,23.677,0.0,,,,
1785,06/07/18 07:20:00 PM,23.292,0.0,,,,
1786,06/07/18 07:30:00 PM,23.100,0.0,,,,
1787,06/07/18 07:40:00 PM,23.004,0.0,,,,
1788,06/07/18 07:50:00 PM,22.908,0.0,,,,
1789,06/07/18 08:00:00 PM,22.717,0.0,,,,
1790,06/07/18 08:10:00 PM,22.525,0.0,,,,
1791,06/07/18 08:20:00 PM,22.333,0.0,,,,
1792,06/07/18 08:30:00 PM,22.142,0.0,,,,
1793,06/07/18 08:40:00 PM,21.951,0.0,,,,
1794,06/07/18 08:50:00 PM,21.760,0.0,,,,
1795,06/07/18 09:00:00 PM,21.664,0.0,,,,
1796,06/07/18 09:10:00 PM,21.473,0.0,,,,
1797,06/07/18 09:20:00 PM,21.473,0.0,,,,
1798,06/07/18 09:30:00 PM,21.473,0.0,,,,
1799,06/07/18 09:40:00 PM,21.378,0.0,,,,
1800,06/07/18 09:50:00 PM,21.282,0.0,,,,
1801,06/07/18 10:00:00 PM,21.282,0.0,,,,
1802,06/07/18 10:10:00 PM,21.282,0.0,,,,
1803,06/07/18 10:20:00 PM,21.187,0.0,,,,
1804,06/07/18 10:30:00 PM,21.091,0.0,,,,
1805,06/07/18 10:40:00 PM,21.091,0.0,,,,
1806,06/07/18 10:50:00 PM,20.996,0.0,,,,
1807,06/07/18 11:00:00 PM,20.996,0.0,,,,
1808,06/07/18 11:10:00 PM,20.996,0.0,,,,
1809,06/07/18 11:20:00 PM,20.996,0.0,,,,
1810,06/07/18 11:30:00 PM,20.901,0.0,,,,
1811,06/07/18 11:40:00 PM,20.901,0.0,,,,
1812,06/07/18 11:50:00 PM,20.805,0.0,,,,
1813,06/08/18 12:00:00 AM,20.805,0.0,,,,
1814,06/08/18 12:10:00 AM,20.805,0.0,,,,
1815,06/08/18 12:20:00 AM,20.710,0.0,,,,
1816,06/08/18 12:30:00 AM,20.710,0.0,,,,
1817,06/08/18 12:40:00 AM,20.710,0.0,,,,
1818,06/08/18 12:50:00 AM,20.710,0.0,,,,
1819,06/08/18 01:00:00 AM,20.805,0.0,,,,
1820,06/08/18 01:10:00 AM,20.901,0.0,,,,
1821,06/08/18 01:20:00 AM,20.901,0.0,,,,
1822,06/08/18 01:30:00 AM,20.901,0.0,,,,
1823,06/08/18 01:40:00 AM,20.901,0.0,,,,
1824,06/08/18 01:50:00 AM,20.901,0.0,,,,
1825,06/08/18 02:00:00 AM,20.805,0.0,,,,
1826,06/08/18 02:10:00 AM,20.710,0.0,,,,
1827,06/08/18 02:20:00 AM,20.710,0.0,,,,
1828,06/08/18 02:30:00 AM,20.615,0.0,,,,
1829,06/08/18 02:40:00 AM,20.615,0.0,,,,
1830,06/08/18 02:50:00 AM,20.519,0.0,,,,
1831,06/08/18 03:00:00 AM,20.519,0.0,,,,
1832,06/08/18 03:10:00 AM,20.424,0.0,,,,
1833,06/08/18 03:20:00 AM,20.329,0.0,,,,
1834,06/08/18 03:30:00 AM,20.329,0.0,,,,
1835,06/08/18 03:40:00 AM,20.234,0.0,,,,
1836,06/08/18 03:50:00 AM,20.234,0.0,,,,
1837,06/08/18 04:00:00 AM,20.234,0.0,,,,
1838,06/08/18 04:10:00 AM,20.329,0.0,,,,
1839,06/08/18 04:20:00 AM,20.329,0.0,,,,
1840,06/08/18 04:30:00 AM,20.615,0.0,,,,
1841,06/08/18 04:40:00 AM,20.615,0.0,,,,
1842,06/08/18 04:50:00 AM,20.710,0.0,,,,
1843,06/08/18 05:00:00 AM,20.710,0.0,,,,
1844,06/08/18 05:10:00 AM,20.901,0.0,,,,
1845,06/08/18 05:20:00 AM,21.091,32.3,,,,
1846,06/08/18 05:30:00 AM,21.187,161.5,,,,
1847,06/08/18 05:40:00 AM,21.187,387.5,,,,
1848,06/08/18 05:50:00 AM,21.473,678.1,,,,
1849,06/08/18 06:00:00 AM,21.855,1173.3,,,,
1850,06/08/18 06:10:00 AM,22.142,1636.1,,,,
1851,06/08/18 06:20:00 AM,22.812,2927.8,,,,
1852,06/08/18 06:30:00 AM,23.773,4477.8,,,,
1853,06/08/18 06:40:00 AM,24.835,5511.1,,,,
1854,06/08/18 06:50:00 AM,25.416,7233.4,,,,
1855,06/08/18 07:00:00 AM,26.390,8266.7,,,,
1856,06/08/18 07:10:00 AM,27.075,8611.2,,,,
1857,06/08/18 07:20:00 AM,27.567,9644.5,,,,
1858,06/08/18 07:30:00 AM,27.961,10333.4,,,,
1859,06/08/18 07:40:00 AM,28.655,10677.8,,,,
1860,06/08/18 07:50:00 AM,29.152,11022.3,,,,
1861,06/08/18 08:00:00 AM,28.953,11022.3,,,,
1862,06/08/18 08:10:00 AM,29.053,10677.8,,,,
1863,06/08/18 08:20:00 AM,29.053,10333.4,,,,
1864,06/08/18 08:30:00 AM,29.752,10677.8,,,,
1865,06/08/18 08:40:00 AM,29.552,11022.3,,,,
1866,06/08/18 08:50:00 AM,27.961,4822.3,,,,
1867,06/08/18 09:00:00 AM,27.764,8611.2,,,,
1868,06/08/18 09:10:00 AM,27.764,8611.2,,,,
1869,06/08/18 09:20:00 AM,28.456,11711.2,,,,
1870,06/08/18 09:30:00 AM,28.555,4305.6,,,,
1871,06/08/18 09:40:00 AM,28.953,11022.3,,,,
1872,06/08/18 09:50:00 AM,29.552,3788.9,,,,
1873,06/08/18 10:00:00 AM,29.252,4305.6,,,,
1874,06/08/18 10:10:00 AM,28.853,4822.3,,,,
1875,06/08/18 10:20:00 AM,29.053,10333.4,,,,
1876,06/08/18 10:30:00 AM,29.053,7577.8,,,,
1877,06/08/18 10:40:00 AM,28.655,2755.6,,,,
1878,06/08/18 10:50:00 AM,28.060,2238.9,,,,
1879,06/08/18 11:00:00 AM,29.053,3961.1,,,,
1880,06/08/18 11:10:00 AM,28.456,3444.5,,,,
1881,06/08/18 11:20:00 AM,28.953,8611.2,,,,
1882,06/08/18 11:30:00 AM,29.352,5166.7,,,,
1883,06/08/18 11:40:00 AM,29.152,2755.6,,,,
1884,06/08/18 11:50:00 AM,29.152,8611.2,,,,
1885,06/08/18 12:00:00 PM,29.652,8266.7,,,,
1886,06/08/18 12:10:00 PM,29.152,2755.6,,,,
1887,06/08/18 12:20:00 PM,28.953,8266.7,,,,
1888,06/08/18 12:30:00 PM,29.152,9300.1,,,,
1889,06/08/18 12:40:00 PM,29.252,8611.2,,,,
1890,06/08/18 12:50:00 PM,29.352,8611.2,,,,
1891,06/08/18 01:00:00 PM,29.352,9644.5,,,,
1892,06/08/18 01:10:00 PM,29.252,9644.5,,,,
1893,06/08/18 01:20:00 PM,29.452,10333.4,,,,
1894,06/08/18 01:30:00 PM,29.652,11022.3,,,,
1895,06/08/18 01:40:00 PM,29.552,9644.5,,,,
1896,06/08/18 01:50:00 PM,28.754,10677.8,,,,
1897,06/08/18 02:00:00 PM,28.853,8611.2,,,,
1898,06/08/18 02:10:00 PM,28.655,8266.7,,,,
1899,06/08/18 02:20:00 PM,28.555,8266.7,,,,
1900,06/08/18 02:30:00 PM,28.555,7577.8,,,,
1901,06/08/18 02:40:00 PM,28.456,7577.8,,,,
1902,06/08/18 02:50:00 PM,28.357,6544.5,,,,
1903,06/08/18 03:00:00 PM,28.159,6200.0,,,,
1904,06/08/18 03:10:00 PM,27.862,6200.0,,,,
1905,06/08/18 03:20:00 PM,27.862,6200.0,,,,
1906,06/08/18 03:30:00 PM,27.862,6200.0,,,,
1907,06/08/18 03:40:00 PM,27.961,6544.5,,,,
1908,06/08/18 03:50:00 PM,27.665,5338.9,,,,
1909,06/08/18 04:00:00 PM,27.370,4133.4,,,,
1910,06/08/18 04:10:00 PM,26.585,3100.0,,,,
1911,06/08/18 04:20:00 PM,26.390,2066.7,,,,
1912,06/08/18 04:30:00 PM,26.195,1463.9,,,,
1913,06/08/18 04:40:00 PM,26.097,1205.6,,,,
1914,06/08/18 04:50:00 PM,25.902,871.9,,,,
1915,06/08/18 05:00:00 PM,25.610,495.1,,,,
1916,06/08/18 05:10:00 PM,25.416,226.0,,,,
1917,06/08/18 05:20:00 PM,25.222,53.8,,,,
1918,06/08/18 05:30:00 PM,25.125,32.3,,,,
1919,06/08/18 05:40:00 PM,25.028,0.0,,,,
1920,06/08/18 05:50:00 PM,24.931,0.0,,,,
1921,06/08/18 06:00:00 PM,24.835,0.0,,,,
1922,06/08/18 06:10:00 PM,24.738,0.0,,,,
1923,06/08/18 06:20:00 PM,24.738,0.0,,,,
1924,06/08/18 06:30:00 PM,24.545,0.0,,,,
1925,06/08/18 06:40:00 PM,24.545,0.0,,,,
1926,06/08/18 06:50:00 PM,24.545,0.0,,,,
1927,06/08/18 07:00:00 PM,24.545,0.0,,,,
1928,06/08/18 07:10:00 PM,24.641,0.0,,,,
1929,06/08/18 07:20:00 PM,24.641,0.0,,,,
1930,06/08/18 07:30:00 PM,24.641,0.0,,,,
1931,06/08/18 07:40:00 PM,24.545,0.0,,,,
1932,06/08/18 07:50:00 PM,24.351,0.0,,,,
1933,06/08/18 08:00:00 PM,24.448,0.0,,,,
1934,06/08/18 08:10:00 PM,24.641,0.0,,,,
1935,06/08/18 08:20:00 PM,24.738,0.0,,,,
1936,06/08/18 08:30:00 PM,24.545,0.0,,,,
1937,06/08/18 08:40:00 PM,24.158,0.0,,,,
1938,06/08/18 08:50:00 PM,24.158,0.0,,,,
1939,06/08/18 09:00:00 PM,23.966,0.0,,,,
1940,06/08/18 09:10:00 PM,23.677,0.0,,,,
1941,06/08/18 09:20:00 PM,23.196,0.0,,,,
1942,06/08/18 09:30:00 PM,22.812,0.0,,,,
1943,06/08/18 09:40:00 PM,22.429,0.0,,,,
1944,06/08/18 09:50:00 PM,22.142,0.0,,,,
1945,06/08/18 10:00:00 PM,21.855,0.0,,,,
1946,06/08/18 10:10:00 PM,21.664,0.0,,,,
1947,06/08/18 10:20:00 PM,21.473,0.0,,,,
1948,06/08/18 10:30:00 PM,21.282,0.0,,,,
1949,06/08/18 10:40:00 PM,21.091,0.0,,,,
1950,06/08/18 10:50:00 PM,20.996,0.0,,,,
1951,06/08/18 11:00:00 PM,20.901,0.0,,,,
1952,06/08/18 11:10:00 PM,20.901,0.0,,,,
1953,06/08/18 11:20:00 PM,20.805,0.0,,,,
1954,06/08/18 11:30:00 PM,20.805,0.0,,,,
1955,06/08/18 11:40:00 PM,20.805,0.0,,,,
1956,06/08/18 11:50:00 PM,20.805,0.0,,,,
1957,06/09/18 12:00:00 AM,20.805,0.0,,,,
1958,06/09/18 12:10:00 AM,20.901,0.0,,,,
1959,06/09/18 12:20:00 AM,20.805,0.0,,,,
1960,06/09/18 12:30:00 AM,20.805,0.0,,,,
1961,06/09/18 12:40:00 AM,20.710,0.0,,,,
1962,06/09/18 12:50:00 AM,20.710,0.0,,,,
1963,06/09/18 01:00:00 AM,20.519,0.0,,,,
1964,06/09/18 01:10:00 AM,20.424,0.0,,,,
1965,06/09/18 01:20:00 AM,20.329,0.0,,,,
1966,06/09/18 01:30:00 AM,20.329,0.0,,,,
1967,06/09/18 01:40:00 AM,20.234,0.0,,,,
1968,06/09/18 01:50:00 AM,20.234,0.0,,,,
1969,06/09/18 02:00:00 AM,20.138,0.0,,,,
1970,06/09/18 02:10:00 AM,20.138,0.0,,,,
1971,06/09/18 02:20:00 AM,20.043,0.0,,,,
1972,06/09/18 02:30:00 AM,19.948,0.0,,,,
1973,06/09/18 02:40:00 AM,19.948,0.0,,,,
1974,06/09/18 02:50:00 AM,19.948,0.0,,,,
1975,06/09/18 03:00:00 AM,19.948,0.0,,,,
1976,06/09/18 03:10:00 AM,19.948,0.0,,,,
1977,06/09/18 03:20:00 AM,19.853,0.0,,,,
1978,06/09/18 03:30:00 AM,19.853,0.0,,,,
1979,06/09/18 03:40:00 AM,19.853,0.0,,,,
1980,06/09/18 03:50:00 AM,19.853,0.0,,,,
1981,06/09/18 04:00:00 AM,19.853,0.0,,,,
1982,06/09/18 04:10:00 AM,19.853,0.0,,,,
1983,06/09/18 04:20:00 AM,19.758,0.0,,,,
1984,06/09/18 04:30:00 AM,19.758,0.0,,,,
1985,06/09/18 04:40:00 AM,19.758,0.0,,,,
1986,06/09/18 04:50:00 AM,19.758,0.0,,,,
1987,06/09/18 05:00:00 AM,19.662,0.0,,,,
1988,06/09/18 05:10:00 AM,19.662,53.8,,,,
1989,06/09/18 05:20:00 AM,19.662,75.3,,,,
1990,06/09/18 05:30:00 AM,19.662,290.6,,,,
1991,06/09/18 05:40:00 AM,19.853,602.8,,,,
1992,06/09/18 05:50:00 AM,20.234,968.8,,,,
1993,06/09/18 06:00:00 AM,20.615,1313.2,,,,
1994,06/09/18 06:10:00 AM,21.091,1808.3,,,,
1995,06/09/18 06:20:00 AM,21.760,2927.8,,,,
1996,06/09/18 06:30:00 AM,22.812,4650.0,,,,
1997,06/09/18 06:40:00 AM,24.158,6200.0,,,,
1998,06/09/18 06:50:00 AM,25.222,7577.8,,,,
1999,06/09/18 07:00:00 AM,26.390,8611.2,,,,
2000,06/09/18 07:10:00 AM,27.272,9300.1,,,,
2001,06/09/18 07:20:00 AM,27.665,9300.1,,,,
2002,06/09/18 07:30:00 AM,27.961,9644.5,,,,
2003,06/09/18 07:40:00 AM,28.555,10333.4,,,,
2004,06/09/18 07:50:00 AM,28.853,10677.8,,,,
2005,06/09/18 08:00:00 AM,29.152,11022.3,,,,
2006,06/09/18 08:10:00 AM,29.452,10333.4,,,,
2007,06/09/18 08:20:00 AM,29.452,10333.4,,,,
2008,06/09/18 08:30:00 AM,30.659,9644.5,,,,
2009,06/09/18 08:40:00 AM,29.853,7577.8,,,,
2010,06/09/18 08:50:00 AM,28.555,4133.4,,,,
2011,06/09/18 09:00:00 AM,29.352,11022.3,,,,
2012,06/09/18 09:10:00 AM,30.154,11022.3,,,,
2013,06/09/18 09:20:00 AM,30.054,11022.3,,,,
2014,06/09/18 09:30:00 AM,29.853,2927.8,,,,
2015,06/09/18 09:40:00 AM,30.356,10677.8,,,,
2016,06/09/18 09:50:00 AM,30.255,10677.8,,,,
2017,06/09/18 10:00:00 AM,30.154,10333.4,,,,
2018,06/09/18 10:10:00 AM,29.953,8611.2,,,,
2019,06/09/18 10:20:00 AM,29.752,8611.2,,,,
2020,06/09/18 10:30:00 AM,29.752,8611.2,,,,
2021,06/09/18 10:40:00 AM,29.853,8611.2,,,,
2022,06/09/18 10:50:00 AM,29.853,9300.1,,,,
2023,06/09/18 11:00:00 AM,30.054,9300.1,,,,
2024,06/09/18 11:10:00 AM,30.154,9644.5,,,,
2025,06/09/18 11:20:00 AM,30.255,10333.4,,,,
2026,06/09/18 11:30:00 AM,30.356,10333.4,,,,
2027,06/09/18 11:40:00 AM,30.558,8266.7,,,,
2028,06/09/18 11:50:00 AM,30.457,9644.5,,,,
2029,06/09/18 12:00:00 PM,30.356,10333.4,,,,
2030,06/09/18 12:10:00 PM,28.754,4133.4,,,,
2031,06/09/18 12:20:00 PM,27.961,10333.4,,,,
2032,06/09/18 12:30:00 PM,29.252,9300.1,,,,
2033,06/09/18 12:40:00 PM,29.652,9300.1,,,,
2034,06/09/18 12:50:00 PM,29.752,9300.1,,,,
2035,06/09/18 01:00:00 PM,29.752,10333.4,,,,
2036,06/09/18 01:10:00 PM,30.356,10677.8,,,,
2037,06/09/18 01:20:00 PM,29.252,9300.1,,,,
2038,06/09/18 01:30:00 PM,27.862,4133.4,,,,
2039,06/09/18 01:40:00 PM,27.961,3961.1,,,,
2040,06/09/18 01:50:00 PM,29.152,10333.4,,,,
2041,06/09/18 02:00:00 PM,29.152,8611.2,,,,
2042,06/09/18 02:10:00 PM,29.252,8266.7,,,,
2043,06/09/18 02:20:00 PM,29.252,8266.7,,,,
2044,06/09/18 02:30:00 PM,29.452,7577.8,,,,
2045,06/09/18 02:40:00 PM,29.352,8266.7,,,,
2046,06/09/18 02:50:00 PM,29.053,7233.4,,,,
2047,06/09/18 03:00:00 PM,28.754,6200.0,,,,
2048,06/09/18 03:10:00 PM,28.655,6544.5,,,,
2049,06/09/18 03:20:00 PM,28.555,7233.4,,,,
2050,06/09/18 03:30:00 PM,28.456,6544.5,,,,
2051,06/09/18 03:40:00 PM,28.754,5511.1,,,,
2052,06/09/18 03:50:00 PM,28.060,5166.7,,,,
2053,06/09/18 04:00:00 PM,27.862,4477.8,,,,
2054,06/09/18 04:10:00 PM,27.468,3100.0,,,,
2055,06/09/18 04:20:00 PM,26.977,1894.5,,,,
2056,06/09/18 04:30:00 PM,26.585,1377.8,,,,
2057,06/09/18 04:40:00 PM,26.292,1076.4,,,,
2058,06/09/18 04:50:00 PM,26.097,721.2,,,,
2059,06/09/18 05:00:00 PM,25.708,387.5,,,,
2060,06/09/18 05:10:00 PM,25.610,129.2,,,,
2061,06/09/18 05:20:00 PM,25.319,32.3,,,,
2062,06/09/18 05:30:00 PM,25.028,0.0,,,,
2063,06/09/18 05:40:00 PM,24.738,0.0,,,,
2064,06/09/18 05:50:00 PM,24.255,0.0,,,,
2065,06/09/18 06:00:00 PM,24.062,0.0,,,,
2066,06/09/18 06:10:00 PM,23.773,0.0,,,,
2067,06/09/18 06:20:00 PM,23.484,0.0,,,,
2068,06/09/18 06:30:00 PM,23.196,0.0,,,,
2069,06/09/18 06:40:00 PM,22.908,0.0,,,,
2070,06/09/18 06:50:00 PM,22.717,0.0,,,,
2071,06/09/18 07:00:00 PM,22.429,0.0,,,,
2072,06/09/18 07:10:00 PM,22.142,0.0,,,,
2073,06/09/18 07:20:00 PM,21.951,0.0,,,,
2074,06/09/18 07:30:00 PM,21.855,0.0,,,,
2075,06/09/18 07:40:00 PM,21.664,0.0,,,,
2076,06/09/18 07:50:00 PM,21.569,0.0,,,,
2077,06/09/18 08:00:00 PM,21.378,0.0,,,,
2078,06/09/18 08:10:00 PM,21.187,0.0,,,,
2079,06/09/18 08:20:00 PM,21.091,0.0,,,,
2080,06/09/18 08:30:00 PM,20.901,0.0,,,,
2081,06/09/18 08:40:00 PM,20.805,0.0,,,,
2082,06/09/18 08:50:00 PM,20.710,0.0,,,,
2083,06/09/18 09:00:00 PM,20.710,0.0,,,,
2084,06/09/18 09:10:00 PM,20.615,0.0,,,,
2085,06/09/18 09:20:00 PM,20.710,0.0,,,,
2086,06/09/18 09:30:00 PM,20.996,0.0,,,,
2087,06/09/18 09:40:00 PM,21.282,0.0,,,,
2088,06/09/18 09:50:00 PM,22.238,0.0,,,,
2089,06/09/18 10:00:00 PM,23.196,0.0,,,,
2090,06/09/18 10:10:00 PM,23.581,0.0,,,,
2091,06/09/18 10:20:00 PM,23.484,0.0,,,,
2092,06/09/18 10:30:00 PM,23.869,0.0,,,,
2093,06/09/18 10:40:00 PM,24.062,0.0,,,,
2094,06/09/18 10:50:00 PM,24.255,0.0,,,,
2095,06/09/18 11:00:00 PM,24.448,0.0,,,,
2096,06/09/18 11:10:00 PM,24.545,0.0,,,,
2097,06/09/18 11:20:00 PM,24.641,0.0,,,,
2098,06/09/18 11:30:00 PM,24.738,0.0,,,,
2099,06/09/18 11:40:00 PM,24.641,0.0,,,,
2100,06/09/18 11:50:00 PM,24.738,0.0,,,,
2101,06/10/18 12:00:00 AM,24.255,0.0,,,,
2102,06/10/18 12:10:00 AM,24.255,0.0,,,,
2103,06/10/18 12:20:00 AM,24.255,0.0,,,,
2104,06/10/18 12:30:00 AM,24.351,0.0,,,,
2105,06/10/18 12:40:00 AM,24.351,0.0,,,,
2106,06/10/18 12:50:00 AM,24.158,0.0,,,,
2107,06/10/18 01:00:00 AM,24.158,0.0,,,,
2108,06/10/18 01:10:00 AM,23.966,0.0,,,,
2109,06/10/18 01:20:00 AM,23.677,0.0,,,,
2110,06/10/18 01:30:00 AM,23.100,0.0,,,,
2111,06/10/18 01:40:00 AM,22.621,0.0,,,,
2112,06/10/18 01:50:00 AM,22.142,0.0,,,,
2113,06/10/18 02:00:00 AM,21.760,0.0,,,,
2114,06/10/18 02:10:00 AM,21.473,0.0,,,,
2115,06/10/18 02:20:00 AM,21.282,0.0,,,,
2116,06/10/18 02:30:00 AM,21.091,0.0,,,,
2117,06/10/18 02:40:00 AM,20.996,0.0,,,,
2118,06/10/18 02:50:00 AM,20.901,0.0,,,,
2119,06/10/18 03:00:00 AM,20.710,0.0,,,,
2120,06/10/18 03:10:00 AM,20.710,0.0,,,,
2121,06/10/18 03:20:00 AM,20.615,0.0,,,,
2122,06/10/18 03:30:00 AM,20.519,0.0,,,,
2123,06/10/18 03:40:00 AM,20.424,0.0,,,,
2124,06/10/18 03:50:00 AM,20.424,0.0,,,,
2125,06/10/18 04:00:00 AM,20.424,0.0,,,,
2126,06/10/18 04:10:00 AM,20.424,0.0,,,,
2127,06/10/18 04:20:00 AM,20.329,0.0,,,,
2128,06/10/18 04:30:00 AM,20.234,0.0,,,,
2129,06/10/18 04:40:00 AM,20.234,0.0,,,,
2130,06/10/18 04:50:00 AM,20.138,0.0,,,,
2131,06/10/18 05:00:00 AM,20.138,0.0,,,,
2132,06/10/18 05:10:00 AM,20.138,0.0,,,,
2133,06/10/18 05:20:00 AM,20.234,32.3,,,,
2134,06/10/18 05:30:00 AM,20.234,161.5,,,,
2135,06/10/18 05:40:00 AM,20.424,258.3,,,,
2136,06/10/18 05:50:00 AM,20.710,796.5,,,,
2137,06/10/18 06:00:00 AM,21.187,1216.3,,,,
2138,06/10/18 06:10:00 AM,21.664,1722.2,,,,
2139,06/10/18 06:20:00 AM,22.429,3100.0,,,,
2140,06/10/18 06:30:00 AM,23.581,4994.5,,,,
2141,06/10/18 06:40:00 AM,24.931,6544.5,,,,
2142,06/10/18 06:50:00 AM,25.610,8266.7,,,,
2143,06/10/18 07:00:00 AM,26.781,8611.2,,,,
2144,06/10/18 07:10:00 AM,27.665,9644.5,,,,
2145,06/10/18 07:20:00 AM,28.258,10677.8,,,,
2146,06/10/18 07:30:00 AM,28.456,10677.8,,,,
2147,06/10/18 07:40:00 AM,28.754,11022.3,,,,
2148,06/10/18 07:50:00 AM,29.252,12400.1,,,,
2149,06/10/18 08:00:00 AM,29.652,12400.1,,,,
2150,06/10/18 08:10:00 AM,29.953,11022.3,,,,
2151,06/10/18 08:20:00 AM,29.752,10333.4,,,,
2152,06/10/18 08:30:00 AM,30.760,11022.3,,,,
2153,06/10/18 08:40:00 AM,29.853,10333.4,,,,
2154,06/10/18 08:50:00 AM,29.152,2755.6,,,,
2155,06/10/18 09:00:00 AM,28.953,10677.8,,,,
2156,06/10/18 09:10:00 AM,29.752,11711.2,,,,
