"Plot Title: 7_20136761"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20136761, SEN S/N: 20136761)","Max: Temperature, °C (LGR S/N: 20136761)","Min: Temperature, °C (LGR S/N: 20136761)","Avg: Temperature, °C (LGR S/N: 20136761)","Avg: Temperature, °C (LGR S/N: 20136761)","Coupler Attached (LGR S/N: 20136761)","Host Connected (LGR S/N: 20136761)","Stopped (LGR S/N: 20136761)","End Of File (LGR S/N: 20136761)"
31,05/26/18 02:50:00 PM,29.252,,,,,,,,
32,05/26/18 03:00:00 PM,29.152,,,,29.019,,,,
33,05/26/18 03:10:00 PM,29.152,,,,,,,,
34,05/26/18 03:20:00 PM,29.053,,,,,,,,
35,05/26/18 03:30:00 PM,28.953,,,,,,,,
36,05/26/18 03:40:00 PM,28.953,,,,,,,,
37,05/26/18 03:50:00 PM,28.853,,,,,,,,
38,05/26/18 04:00:00 PM,28.655,,,,28.407,,,,
39,05/26/18 04:10:00 PM,28.555,,,,,,,,
40,05/26/18 04:20:00 PM,28.456,,,,,,,,
41,05/26/18 04:30:00 PM,28.357,,,,,,,,
42,05/26/18 04:40:00 PM,28.258,,,,,,,,
43,05/26/18 04:50:00 PM,28.159,,,,,,,,
44,05/26/18 05:00:00 PM,28.060,,,,27.813,,,,
45,05/26/18 05:10:00 PM,27.961,,,,,,,,
46,05/26/18 05:20:00 PM,27.862,,,,,,,,
47,05/26/18 05:30:00 PM,27.764,,,,,,,,
48,05/26/18 05:40:00 PM,27.665,,,,,,,,
49,05/26/18 05:50:00 PM,27.567,,,,,,,,
50,05/26/18 06:00:00 PM,27.468,,,,27.337,,,,
51,05/26/18 06:10:00 PM,27.468,,,,,,,,
52,05/26/18 06:20:00 PM,27.370,,,,,,,,
53,05/26/18 06:30:00 PM,27.272,,,,,,,,
54,05/26/18 06:40:00 PM,27.272,,,,,,,,
55,05/26/18 06:50:00 PM,27.173,,,,,,,,
56,05/26/18 07:00:00 PM,27.173,,,,26.019,,,,
57,05/26/18 07:10:00 PM,26.977,,,,,,,,
58,05/26/18 07:20:00 PM,26.292,,,,,,,,
59,05/26/18 07:30:00 PM,26.000,,,,,,,,
60,05/26/18 07:40:00 PM,25.319,,,,,,,,
61,05/26/18 07:50:00 PM,24.351,,,,,,,,
62,05/26/18 08:00:00 PM,23.869,,,,23.709,,,,
63,05/26/18 08:10:00 PM,23.677,,,,,,,,
64,05/26/18 08:20:00 PM,23.677,,,,,,,,
65,05/26/18 08:30:00 PM,23.677,,,,,,,,
66,05/26/18 08:40:00 PM,23.677,,,,,,,,
67,05/26/18 08:50:00 PM,23.677,,,,,,,,
68,05/26/18 09:00:00 PM,23.869,,,,23.260,,,,
69,05/26/18 09:10:00 PM,23.388,,,,,,,,
70,05/26/18 09:20:00 PM,23.196,,,,,,,,
71,05/26/18 09:30:00 PM,23.100,,,,,,,,
72,05/26/18 09:40:00 PM,23.004,,,,,,,,
73,05/26/18 09:50:00 PM,23.004,,,,,,,,
74,05/26/18 10:00:00 PM,22.908,,,,22.892,,,,
75,05/26/18 10:10:00 PM,23.004,,,,,,,,
76,05/26/18 10:20:00 PM,22.908,,,,,,,,
77,05/26/18 10:30:00 PM,22.908,,,,,,,,
78,05/26/18 10:40:00 PM,22.812,,,,,,,,
79,05/26/18 10:50:00 PM,22.812,,,,,,,,
80,05/26/18 11:00:00 PM,22.717,,,,22.653,,,,
81,05/26/18 11:10:00 PM,22.621,,,,,,,,
82,05/26/18 11:20:00 PM,22.621,,,,,,,,
83,05/26/18 11:30:00 PM,22.621,,,,,,,,
84,05/26/18 11:40:00 PM,22.621,,,,,,,,
85,05/26/18 11:50:00 PM,22.717,,,,,,,,
86,05/27/18 12:00:00 AM,22.717,31.778,22.333,26.227,22.749,,,,
87,05/27/18 12:10:00 AM,22.621,,,,,,,,
88,05/27/18 12:20:00 AM,22.717,,,,,,,,
89,05/27/18 12:30:00 AM,22.717,,,,,,,,
90,05/27/18 12:40:00 AM,22.812,,,,,,,,
91,05/27/18 12:50:00 AM,22.908,,,,,,,,
92,05/27/18 01:00:00 AM,22.908,,,,22.908,,,,
93,05/27/18 01:10:00 AM,22.908,,,,,,,,
94,05/27/18 01:20:00 AM,22.812,,,,,,,,
95,05/27/18 01:30:00 AM,22.908,,,,,,,,
96,05/27/18 01:40:00 AM,22.908,,,,,,,,
97,05/27/18 01:50:00 AM,23.004,,,,,,,,
98,05/27/18 02:00:00 AM,23.004,,,,22.988,,,,
99,05/27/18 02:10:00 AM,23.004,,,,,,,,
100,05/27/18 02:20:00 AM,23.004,,,,,,,,
101,05/27/18 02:30:00 AM,23.004,,,,,,,,
102,05/27/18 02:40:00 AM,23.004,,,,,,,,
103,05/27/18 02:50:00 AM,22.908,,,,,,,,
104,05/27/18 03:00:00 AM,22.812,,,,22.573,,,,
105,05/27/18 03:10:00 AM,22.717,,,,,,,,
106,05/27/18 03:20:00 AM,22.621,,,,,,,,
107,05/27/18 03:30:00 AM,22.525,,,,,,,,
108,05/27/18 03:40:00 AM,22.429,,,,,,,,
109,05/27/18 03:50:00 AM,22.333,,,,,,,,
110,05/27/18 04:00:00 AM,22.333,,,,22.493,,,,
111,05/27/18 04:10:00 AM,22.429,,,,,,,,
112,05/27/18 04:20:00 AM,22.525,,,,,,,,
113,05/27/18 04:30:00 AM,22.525,,,,,,,,
114,05/27/18 04:40:00 AM,22.525,,,,,,,,
115,05/27/18 04:50:00 AM,22.621,,,,,,,,
116,05/27/18 05:00:00 AM,22.525,,,,22.429,,,,
117,05/27/18 05:10:00 AM,22.429,,,,,,,,
118,05/27/18 05:20:00 AM,22.429,,,,,,,,
119,05/27/18 05:30:00 AM,22.429,,,,,,,,
120,05/27/18 05:40:00 AM,22.333,,,,,,,,
121,05/27/18 05:50:00 AM,22.429,,,,,,,,
122,05/27/18 06:00:00 AM,22.621,,,,23.229,,,,
123,05/27/18 06:10:00 AM,22.812,,,,,,,,
124,05/27/18 06:20:00 AM,23.100,,,,,,,,
125,05/27/18 06:30:00 AM,23.292,,,,,,,,
126,05/27/18 06:40:00 AM,23.581,,,,,,,,
127,05/27/18 06:50:00 AM,23.966,,,,,,,,
128,05/27/18 07:00:00 AM,24.545,,,,25.709,,,,
129,05/27/18 07:10:00 AM,25.125,,,,,,,,
130,05/27/18 07:20:00 AM,25.513,,,,,,,,
131,05/27/18 07:30:00 AM,25.902,,,,,,,,
132,05/27/18 07:40:00 AM,26.390,,,,,,,,
133,05/27/18 07:50:00 AM,26.781,,,,,,,,
134,05/27/18 08:00:00 AM,27.075,,,,27.764,,,,
135,05/27/18 08:10:00 AM,27.468,,,,,,,,
136,05/27/18 08:20:00 AM,27.567,,,,,,,,
137,05/27/18 08:30:00 AM,27.862,,,,,,,,
138,05/27/18 08:40:00 AM,28.159,,,,,,,,
139,05/27/18 08:50:00 AM,28.456,,,,,,,,
140,05/27/18 09:00:00 AM,28.655,,,,29.419,,,,
141,05/27/18 09:10:00 AM,29.452,,,,,,,,
142,05/27/18 09:20:00 AM,29.953,,,,,,,,
143,05/27/18 09:30:00 AM,29.352,,,,,,,,
144,05/27/18 09:40:00 AM,29.452,,,,,,,,
145,05/27/18 09:50:00 AM,29.652,,,,,,,,
146,05/27/18 10:00:00 AM,29.452,,,,29.987,,,,
147,05/27/18 10:10:00 AM,29.752,,,,,,,,
148,05/27/18 10:20:00 AM,29.853,,,,,,,,
149,05/27/18 10:30:00 AM,29.853,,,,,,,,
150,05/27/18 10:40:00 AM,30.558,,,,,,,,
151,05/27/18 10:50:00 AM,30.457,,,,,,,,
152,05/27/18 11:00:00 AM,30.558,,,,30.845,,,,
153,05/27/18 11:10:00 AM,30.356,,,,,,,,
154,05/27/18 11:20:00 AM,30.862,,,,,,,,
155,05/27/18 11:30:00 AM,31.166,,,,,,,,
156,05/27/18 11:40:00 AM,30.862,,,,,,,,
157,05/27/18 11:50:00 AM,31.268,,,,,,,,
158,05/27/18 12:00:00 PM,30.963,,,,31.166,,,,
159,05/27/18 12:10:00 PM,31.268,,,,,,,,
160,05/27/18 12:20:00 PM,31.166,,,,,,,,
161,05/27/18 12:30:00 PM,31.064,,,,,,,,
162,05/27/18 12:40:00 PM,31.268,,,,,,,,
163,05/27/18 12:50:00 PM,31.268,,,,,,,,
164,05/27/18 01:00:00 PM,31.064,,,,31.030,,,,
165,05/27/18 01:10:00 PM,31.268,,,,,,,,
166,05/27/18 01:20:00 PM,31.064,,,,,,,,
167,05/27/18 01:30:00 PM,31.064,,,,,,,,
168,05/27/18 01:40:00 PM,30.963,,,,,,,,
169,05/27/18 01:50:00 PM,30.760,,,,,,,,
170,05/27/18 02:00:00 PM,31.268,,,,31.421,,,,
171,05/27/18 02:10:00 PM,31.166,,,,,,,,
172,05/27/18 02:20:00 PM,31.676,,,,,,,,
173,05/27/18 02:30:00 PM,31.166,,,,,,,,
174,05/27/18 02:40:00 PM,31.472,,,,,,,,
175,05/27/18 02:50:00 PM,31.778,,,,,,,,
176,05/27/18 03:00:00 PM,30.862,,,,29.971,,,,
177,05/27/18 03:10:00 PM,30.457,,,,,,,,
178,05/27/18 03:20:00 PM,30.054,,,,,,,,
179,05/27/18 03:30:00 PM,29.752,,,,,,,,
180,05/27/18 03:40:00 PM,29.452,,,,,,,,
181,05/27/18 03:50:00 PM,29.252,,,,,,,,
182,05/27/18 04:00:00 PM,29.252,,,,28.507,,,,
183,05/27/18 04:10:00 PM,28.953,,,,,,,,
184,05/27/18 04:20:00 PM,28.754,,,,,,,,
185,05/27/18 04:30:00 PM,28.456,,,,,,,,
186,05/27/18 04:40:00 PM,27.961,,,,,,,,
187,05/27/18 04:50:00 PM,27.665,,,,,,,,
188,05/27/18 05:00:00 PM,27.370,,,,26.831,,,,
189,05/27/18 05:10:00 PM,27.272,,,,,,,,
190,05/27/18 05:20:00 PM,26.977,,,,,,,,
191,05/27/18 05:30:00 PM,26.683,,,,,,,,
192,05/27/18 05:40:00 PM,26.488,,,,,,,,
193,05/27/18 05:50:00 PM,26.195,,,,,,,,
194,05/27/18 06:00:00 PM,26.000,,,,25.611,,,,
195,05/27/18 06:10:00 PM,25.805,,,,,,,,
196,05/27/18 06:20:00 PM,25.708,,,,,,,,
197,05/27/18 06:30:00 PM,25.610,,,,,,,,
198,05/27/18 06:40:00 PM,25.319,,,,,,,,
199,05/27/18 06:50:00 PM,25.222,,,,,,,,
200,05/27/18 07:00:00 PM,25.125,,,,24.996,,,,
201,05/27/18 07:10:00 PM,25.028,,,,,,,,
202,05/27/18 07:20:00 PM,25.125,,,,,,,,
203,05/27/18 07:30:00 PM,25.028,,,,,,,,
204,05/27/18 07:40:00 PM,24.835,,,,,,,,
205,05/27/18 07:50:00 PM,24.835,,,,,,,,
206,05/27/18 08:00:00 PM,24.931,,,,24.657,,,,
207,05/27/18 08:10:00 PM,24.835,,,,,,,,
208,05/27/18 08:20:00 PM,24.738,,,,,,,,
209,05/27/18 08:30:00 PM,24.545,,,,,,,,
210,05/27/18 08:40:00 PM,24.448,,,,,,,,
211,05/27/18 08:50:00 PM,24.448,,,,,,,,
212,05/27/18 09:00:00 PM,24.545,,,,24.464,,,,
213,05/27/18 09:10:00 PM,24.545,,,,,,,,
214,05/27/18 09:20:00 PM,24.545,,,,,,,,
215,05/27/18 09:30:00 PM,24.448,,,,,,,,
216,05/27/18 09:40:00 PM,24.448,,,,,,,,
217,05/27/18 09:50:00 PM,24.255,,,,,,,,
218,05/27/18 10:00:00 PM,24.158,,,,23.982,,,,
219,05/27/18 10:10:00 PM,24.062,,,,,,,,
220,05/27/18 10:20:00 PM,23.966,,,,,,,,
221,05/27/18 10:30:00 PM,23.869,,,,,,,,
222,05/27/18 10:40:00 PM,23.869,,,,,,,,
223,05/27/18 10:50:00 PM,23.966,,,,,,,,
224,05/27/18 11:00:00 PM,23.869,,,,23.725,,,,
225,05/27/18 11:10:00 PM,23.773,,,,,,,,
226,05/27/18 11:20:00 PM,23.773,,,,,,,,
227,05/27/18 11:30:00 PM,23.677,,,,,,,,
228,05/27/18 11:40:00 PM,23.677,,,,,,,,
229,05/27/18 11:50:00 PM,23.581,,,,,,,,
230,05/28/18 12:00:00 AM,23.581,31.778,21.760,26.262,23.356,,,,
231,05/28/18 12:10:00 AM,23.484,,,,,,,,
232,05/28/18 12:20:00 AM,23.388,,,,,,,,
233,05/28/18 12:30:00 AM,23.292,,,,,,,,
234,05/28/18 12:40:00 AM,23.196,,,,,,,,
235,05/28/18 12:50:00 AM,23.196,,,,,,,,
236,05/28/18 01:00:00 AM,23.100,,,,22.844,,,,
237,05/28/18 01:10:00 AM,23.004,,,,,,,,
238,05/28/18 01:20:00 AM,22.812,,,,,,,,
239,05/28/18 01:30:00 AM,22.812,,,,,,,,
240,05/28/18 01:40:00 AM,22.717,,,,,,,,
241,05/28/18 01:50:00 AM,22.621,,,,,,,,
242,05/28/18 02:00:00 AM,22.525,,,,22.413,,,,
243,05/28/18 02:10:00 AM,22.429,,,,,,,,
244,05/28/18 02:20:00 AM,22.333,,,,,,,,
245,05/28/18 02:30:00 AM,22.333,,,,,,,,
246,05/28/18 02:40:00 AM,22.429,,,,,,,,
247,05/28/18 02:50:00 AM,22.429,,,,,,,,
248,05/28/18 03:00:00 AM,22.525,,,,22.525,,,,
249,05/28/18 03:10:00 AM,22.525,,,,,,,,
250,05/28/18 03:20:00 AM,22.525,,,,,,,,
251,05/28/18 03:30:00 AM,22.525,,,,,,,,
252,05/28/18 03:40:00 AM,22.525,,,,,,,,
253,05/28/18 03:50:00 AM,22.525,,,,,,,,
254,05/28/18 04:00:00 AM,22.525,,,,22.206,,,,
255,05/28/18 04:10:00 AM,22.333,,,,,,,,
256,05/28/18 04:20:00 AM,22.238,,,,,,,,
257,05/28/18 04:30:00 AM,22.142,,,,,,,,
258,05/28/18 04:40:00 AM,22.046,,,,,,,,
259,05/28/18 04:50:00 AM,21.951,,,,,,,,
260,05/28/18 05:00:00 AM,21.855,,,,21.808,,,,
261,05/28/18 05:10:00 AM,21.760,,,,,,,,
262,05/28/18 05:20:00 AM,21.760,,,,,,,,
263,05/28/18 05:30:00 AM,21.760,,,,,,,,
264,05/28/18 05:40:00 AM,21.760,,,,,,,,
265,05/28/18 05:50:00 AM,21.951,,,,,,,,
266,05/28/18 06:00:00 AM,22.238,,,,23.309,,,,
267,05/28/18 06:10:00 AM,22.621,,,,,,,,
268,05/28/18 06:20:00 AM,23.100,,,,,,,,
269,05/28/18 06:30:00 AM,23.484,,,,,,,,
270,05/28/18 06:40:00 AM,23.966,,,,,,,,
271,05/28/18 06:50:00 AM,24.448,,,,,,,,
272,05/28/18 07:00:00 AM,24.931,,,,26.229,,,,
273,05/28/18 07:10:00 AM,25.513,,,,,,,,
274,05/28/18 07:20:00 AM,26.000,,,,,,,,
275,05/28/18 07:30:00 AM,26.488,,,,,,,,
276,05/28/18 07:40:00 AM,26.977,,,,,,,,
277,05/28/18 07:50:00 AM,27.468,,,,,,,,
278,05/28/18 08:00:00 AM,27.764,,,,28.357,,,,
279,05/28/18 08:10:00 AM,28.060,,,,,,,,
280,05/28/18 08:20:00 AM,28.258,,,,,,,,
281,05/28/18 08:30:00 AM,28.357,,,,,,,,
282,05/28/18 08:40:00 AM,28.853,,,,,,,,
283,05/28/18 08:50:00 AM,28.853,,,,,,,,
284,05/28/18 09:00:00 AM,29.352,,,,29.903,,,,
285,05/28/18 09:10:00 AM,29.652,,,,,,,,
286,05/28/18 09:20:00 AM,30.255,,,,,,,,
287,05/28/18 09:30:00 AM,30.054,,,,,,,,
288,05/28/18 09:40:00 AM,29.752,,,,,,,,
289,05/28/18 09:50:00 AM,30.356,,,,,,,,
290,05/28/18 10:00:00 AM,30.457,,,,30.761,,,,
291,05/28/18 10:10:00 AM,30.154,,,,,,,,
292,05/28/18 10:20:00 AM,30.356,,,,,,,,
293,05/28/18 10:30:00 AM,30.963,,,,,,,,
294,05/28/18 10:40:00 AM,31.268,,,,,,,,
295,05/28/18 10:50:00 AM,31.370,,,,,,,,
296,05/28/18 11:00:00 AM,31.370,,,,31.472,,,,
297,05/28/18 11:10:00 AM,31.472,,,,,,,,
298,05/28/18 11:20:00 AM,31.574,,,,,,,,
299,05/28/18 11:30:00 AM,31.676,,,,,,,,
300,05/28/18 11:40:00 AM,31.472,,,,,,,,
301,05/28/18 11:50:00 AM,31.268,,,,,,,,
302,05/28/18 12:00:00 PM,31.370,,,,31.251,,,,
303,05/28/18 12:10:00 PM,31.268,,,,,,,,
304,05/28/18 12:20:00 PM,31.064,,,,,,,,
305,05/28/18 12:30:00 PM,31.064,,,,,,,,
306,05/28/18 12:40:00 PM,31.370,,,,,,,,
307,05/28/18 12:50:00 PM,31.370,,,,,,,,
308,05/28/18 01:00:00 PM,31.268,,,,31.132,,,,
309,05/28/18 01:10:00 PM,31.370,,,,,,,,
310,05/28/18 01:20:00 PM,31.166,,,,,,,,
311,05/28/18 01:30:00 PM,31.064,,,,,,,,
312,05/28/18 01:40:00 PM,30.963,,,,,,,,
313,05/28/18 01:50:00 PM,30.963,,,,,,,,
314,05/28/18 02:00:00 PM,31.574,,,,31.404,,,,
315,05/28/18 02:10:00 PM,31.166,,,,,,,,
316,05/28/18 02:20:00 PM,31.574,,,,,,,,
317,05/28/18 02:30:00 PM,31.166,,,,,,,,
318,05/28/18 02:40:00 PM,31.166,,,,,,,,
319,05/28/18 02:50:00 PM,31.778,,,,,,,,
320,05/28/18 03:00:00 PM,30.760,,,,29.737,,,,
321,05/28/18 03:10:00 PM,30.255,,,,,,,,
322,05/28/18 03:20:00 PM,29.853,,,,,,,,
323,05/28/18 03:30:00 PM,29.552,,,,,,,,
324,05/28/18 03:40:00 PM,29.152,,,,,,,,
325,05/28/18 03:50:00 PM,28.853,,,,,,,,
326,05/28/18 04:00:00 PM,28.655,,,,28.028,,,,
327,05/28/18 04:10:00 PM,28.456,,,,,,,,
328,05/28/18 04:20:00 PM,28.159,,,,,,,,
329,05/28/18 04:30:00 PM,27.862,,,,,,,,
330,05/28/18 04:40:00 PM,27.665,,,,,,,,
331,05/28/18 04:50:00 PM,27.370,,,,,,,,
332,05/28/18 05:00:00 PM,27.173,,,,26.814,,,,
333,05/28/18 05:10:00 PM,27.075,,,,,,,,
334,05/28/18 05:20:00 PM,26.879,,,,,,,,
335,05/28/18 05:30:00 PM,26.781,,,,,,,,
336,05/28/18 05:40:00 PM,26.585,,,,,,,,
337,05/28/18 05:50:00 PM,26.390,,,,,,,,
338,05/28/18 06:00:00 PM,26.195,,,,25.692,,,,
339,05/28/18 06:10:00 PM,26.097,,,,,,,,
340,05/28/18 06:20:00 PM,25.805,,,,,,,,
341,05/28/18 06:30:00 PM,25.610,,,,,,,,
342,05/28/18 06:40:00 PM,25.319,,,,,,,,
343,05/28/18 06:50:00 PM,25.125,,,,,,,,
344,05/28/18 07:00:00 PM,24.835,,,,24.432,,,,
345,05/28/18 07:10:00 PM,24.641,,,,,,,,
346,05/28/18 07:20:00 PM,24.448,,,,,,,,
347,05/28/18 07:30:00 PM,24.255,,,,,,,,
348,05/28/18 07:40:00 PM,24.255,,,,,,,,
349,05/28/18 07:50:00 PM,24.158,,,,,,,,
350,05/28/18 08:00:00 PM,24.158,,,,24.577,,,,
351,05/28/18 08:10:00 PM,23.966,,,,,,,,
352,05/28/18 08:20:00 PM,24.255,,,,,,,,
353,05/28/18 08:30:00 PM,24.738,,,,,,,,
354,05/28/18 08:40:00 PM,25.125,,,,,,,,
355,05/28/18 08:50:00 PM,25.222,,,,,,,,
356,05/28/18 09:00:00 PM,25.125,,,,24.722,,,,
357,05/28/18 09:10:00 PM,24.931,,,,,,,,
358,05/28/18 09:20:00 PM,24.738,,,,,,,,
359,05/28/18 09:30:00 PM,24.641,,,,,,,,
360,05/28/18 09:40:00 PM,24.545,,,,,,,,
361,05/28/18 09:50:00 PM,24.351,,,,,,,,
362,05/28/18 10:00:00 PM,24.158,,,,23.677,,,,
363,05/28/18 10:10:00 PM,23.966,,,,,,,,
364,05/28/18 10:20:00 PM,23.677,,,,,,,,
365,05/28/18 10:30:00 PM,23.484,,,,,,,,
366,05/28/18 10:40:00 PM,23.388,,,,,,,,
367,05/28/18 10:50:00 PM,23.388,,,,,,,,
368,05/28/18 11:00:00 PM,23.388,,,,23.629,,,,
369,05/28/18 11:10:00 PM,23.484,,,,,,,,
370,05/28/18 11:20:00 PM,23.581,,,,,,,,
371,05/28/18 11:30:00 PM,23.677,,,,,,,,
372,05/28/18 11:40:00 PM,23.773,,,,,,,,
373,05/28/18 11:50:00 PM,23.869,,,,,,,,
374,05/29/18 12:00:00 AM,23.869,31.676,23.292,26.261,24.014,,,,
375,05/29/18 12:10:00 AM,23.966,,,,,,,,
376,05/29/18 12:20:00 AM,24.062,,,,,,,,
377,05/29/18 12:30:00 AM,24.062,,,,,,,,
378,05/29/18 12:40:00 AM,24.062,,,,,,,,
379,05/29/18 12:50:00 AM,24.062,,,,,,,,
380,05/29/18 01:00:00 AM,24.062,,,,23.917,,,,
381,05/29/18 01:10:00 AM,23.966,,,,,,,,
382,05/29/18 01:20:00 AM,23.869,,,,,,,,
383,05/29/18 01:30:00 AM,23.869,,,,,,,,
384,05/29/18 01:40:00 AM,23.869,,,,,,,,
385,05/29/18 01:50:00 AM,23.869,,,,,,,,
386,05/29/18 02:00:00 AM,23.869,,,,23.725,,,,
387,05/29/18 02:10:00 AM,23.773,,,,,,,,
388,05/29/18 02:20:00 AM,23.677,,,,,,,,
389,05/29/18 02:30:00 AM,23.677,,,,,,,,
390,05/29/18 02:40:00 AM,23.677,,,,,,,,
391,05/29/18 02:50:00 AM,23.677,,,,,,,,
392,05/29/18 03:00:00 AM,23.773,,,,23.837,,,,
393,05/29/18 03:10:00 AM,23.773,,,,,,,,
394,05/29/18 03:20:00 AM,23.869,,,,,,,,
395,05/29/18 03:30:00 AM,23.869,,,,,,,,
396,05/29/18 03:40:00 AM,23.869,,,,,,,,
397,05/29/18 03:50:00 AM,23.869,,,,,,,,
398,05/29/18 04:00:00 AM,23.869,,,,23.789,,,,
399,05/29/18 04:10:00 AM,23.773,,,,,,,,
400,05/29/18 04:20:00 AM,23.773,,,,,,,,
401,05/29/18 04:30:00 AM,23.773,,,,,,,,
402,05/29/18 04:40:00 AM,23.773,,,,,,,,
403,05/29/18 04:50:00 AM,23.773,,,,,,,,
404,05/29/18 05:00:00 AM,23.677,,,,23.613,,,,
405,05/29/18 05:10:00 AM,23.581,,,,,,,,
406,05/29/18 05:20:00 AM,23.581,,,,,,,,
407,05/29/18 05:30:00 AM,23.581,,,,,,,,
408,05/29/18 05:40:00 AM,23.581,,,,,,,,
409,05/29/18 05:50:00 AM,23.677,,,,,,,,
410,05/29/18 06:00:00 AM,23.773,,,,24.062,,,,
411,05/29/18 06:10:00 AM,23.869,,,,,,,,
412,05/29/18 06:20:00 AM,23.966,,,,,,,,
413,05/29/18 06:30:00 AM,24.158,,,,,,,,
414,05/29/18 06:40:00 AM,24.255,,,,,,,,
415,05/29/18 06:50:00 AM,24.351,,,,,,,,
416,05/29/18 07:00:00 AM,24.738,,,,25.352,,,,
417,05/29/18 07:10:00 AM,24.835,,,,,,,,
418,05/29/18 07:20:00 AM,25.125,,,,,,,,
419,05/29/18 07:30:00 AM,25.610,,,,,,,,
420,05/29/18 07:40:00 AM,25.902,,,,,,,,
421,05/29/18 07:50:00 AM,25.902,,,,,,,,
422,05/29/18 08:00:00 AM,25.902,,,,26.065,,,,
423,05/29/18 08:10:00 AM,25.708,,,,,,,,
424,05/29/18 08:20:00 AM,25.708,,,,,,,,
425,05/29/18 08:30:00 AM,26.097,,,,,,,,
426,05/29/18 08:40:00 AM,26.390,,,,,,,,
427,05/29/18 08:50:00 AM,26.585,,,,,,,,
428,05/29/18 09:00:00 AM,27.075,,,,28.409,,,,
429,05/29/18 09:10:00 AM,27.862,,,,,,,,
430,05/29/18 09:20:00 AM,28.555,,,,,,,,
431,05/29/18 09:30:00 AM,29.053,,,,,,,,
432,05/29/18 09:40:00 AM,29.152,,,,,,,,
433,05/29/18 09:50:00 AM,28.754,,,,,,,,
434,05/29/18 10:00:00 AM,29.252,,,,29.652,,,,
435,05/29/18 10:10:00 AM,29.652,,,,,,,,
436,05/29/18 10:20:00 AM,29.552,,,,,,,,
437,05/29/18 10:30:00 AM,29.953,,,,,,,,
438,05/29/18 10:40:00 AM,29.552,,,,,,,,
439,05/29/18 10:50:00 AM,29.953,,,,,,,,
440,05/29/18 11:00:00 AM,29.652,,,,29.603,,,,
441,05/29/18 11:10:00 AM,30.154,,,,,,,,
442,05/29/18 11:20:00 AM,30.154,,,,,,,,
443,05/29/18 11:30:00 AM,29.652,,,,,,,,
444,05/29/18 11:40:00 AM,29.053,,,,,,,,
445,05/29/18 11:50:00 AM,28.953,,,,,,,,
446,05/29/18 12:00:00 PM,29.053,,,,30.511,,,,
447,05/29/18 12:10:00 PM,29.853,,,,,,,,
448,05/29/18 12:20:00 PM,30.558,,,,,,,,
449,05/29/18 12:30:00 PM,30.963,,,,,,,,
450,05/29/18 12:40:00 PM,30.963,,,,,,,,
451,05/29/18 12:50:00 PM,31.676,,,,,,,,
452,05/29/18 01:00:00 PM,31.166,,,,30.795,,,,
453,05/29/18 01:10:00 PM,31.064,,,,,,,,
454,05/29/18 01:20:00 PM,31.370,,,,,,,,
455,05/29/18 01:30:00 PM,30.457,,,,,,,,
456,05/29/18 01:40:00 PM,30.457,,,,,,,,
457,05/29/18 01:50:00 PM,30.255,,,,,,,,
