"Plot Title: 10_20136770"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20136770, SEN S/N: 20136770)","Max: Temperature, °C (LGR S/N: 20136770)","Min: Temperature, °C (LGR S/N: 20136770)","Avg: Temperature, °C (LGR S/N: 20136770)","Avg: Temperature, °C (LGR S/N: 20136770)","Coupler Attached (LGR S/N: 20136770)","Host Connected (LGR S/N: 20136770)","Stopped (LGR S/N: 20136770)","End Of File (LGR S/N: 20136770)"
63,05/26/18 08:10:00 PM,25.416,,,,,,,,
64,05/26/18 08:20:00 PM,25.222,,,,,,,,
65,05/26/18 08:30:00 PM,25.222,,,,,,,,
66,05/26/18 08:40:00 PM,25.125,,,,,,,,
67,05/26/18 08:50:00 PM,25.028,,,,,,,,
68,05/26/18 09:00:00 PM,24.931,,,,24.802,,,,
69,05/26/18 09:10:00 PM,24.835,,,,,,,,
70,05/26/18 09:20:00 PM,24.738,,,,,,,,
71,05/26/18 09:30:00 PM,24.641,,,,,,,,
72,05/26/18 09:40:00 PM,24.835,,,,,,,,
73,05/26/18 09:50:00 PM,24.835,,,,,,,,
74,05/26/18 10:00:00 PM,24.835,,,,24.899,,,,
75,05/26/18 10:10:00 PM,24.835,,,,,,,,
76,05/26/18 10:20:00 PM,24.931,,,,,,,,
77,05/26/18 10:30:00 PM,24.931,,,,,,,,
78,05/26/18 10:40:00 PM,24.931,,,,,,,,
79,05/26/18 10:50:00 PM,24.931,,,,,,,,
80,05/26/18 11:00:00 PM,24.931,,,,24.931,,,,
81,05/26/18 11:10:00 PM,24.931,,,,,,,,
82,05/26/18 11:20:00 PM,24.931,,,,,,,,
83,05/26/18 11:30:00 PM,24.931,,,,,,,,
84,05/26/18 11:40:00 PM,24.931,,,,,,,,
85,05/26/18 11:50:00 PM,24.931,,,,,,,,
86,05/27/18 12:00:00 AM,24.931,34.903,24.158,28.269,24.915,,,,
87,05/27/18 12:10:00 AM,24.931,,,,,,,,
88,05/27/18 12:20:00 AM,24.931,,,,,,,,
89,05/27/18 12:30:00 AM,24.931,,,,,,,,
90,05/27/18 12:40:00 AM,24.931,,,,,,,,
91,05/27/18 12:50:00 AM,24.835,,,,,,,,
92,05/27/18 01:00:00 AM,24.835,,,,24.787,,,,
93,05/27/18 01:10:00 AM,24.835,,,,,,,,
94,05/27/18 01:20:00 AM,24.835,,,,,,,,
95,05/27/18 01:30:00 AM,24.738,,,,,,,,
96,05/27/18 01:40:00 AM,24.738,,,,,,,,
97,05/27/18 01:50:00 AM,24.738,,,,,,,,
98,05/27/18 02:00:00 AM,24.738,,,,24.625,,,,
99,05/27/18 02:10:00 AM,24.641,,,,,,,,
100,05/27/18 02:20:00 AM,24.641,,,,,,,,
101,05/27/18 02:30:00 AM,24.641,,,,,,,,
102,05/27/18 02:40:00 AM,24.545,,,,,,,,
103,05/27/18 02:50:00 AM,24.545,,,,,,,,
104,05/27/18 03:00:00 AM,24.545,,,,24.448,,,,
105,05/27/18 03:10:00 AM,24.448,,,,,,,,
106,05/27/18 03:20:00 AM,24.448,,,,,,,,
107,05/27/18 03:30:00 AM,24.448,,,,,,,,
108,05/27/18 03:40:00 AM,24.448,,,,,,,,
109,05/27/18 03:50:00 AM,24.351,,,,,,,,
110,05/27/18 04:00:00 AM,24.351,,,,24.303,,,,
111,05/27/18 04:10:00 AM,24.351,,,,,,,,
112,05/27/18 04:20:00 AM,24.351,,,,,,,,
113,05/27/18 04:30:00 AM,24.255,,,,,,,,
114,05/27/18 04:40:00 AM,24.255,,,,,,,,
115,05/27/18 04:50:00 AM,24.255,,,,,,,,
116,05/27/18 05:00:00 AM,24.158,,,,24.158,,,,
117,05/27/18 05:10:00 AM,24.158,,,,,,,,
118,05/27/18 05:20:00 AM,24.158,,,,,,,,
119,05/27/18 05:30:00 AM,24.158,,,,,,,,
120,05/27/18 05:40:00 AM,24.158,,,,,,,,
121,05/27/18 05:50:00 AM,24.158,,,,,,,,
122,05/27/18 06:00:00 AM,24.158,,,,24.174,,,,
123,05/27/18 06:10:00 AM,24.158,,,,,,,,
124,05/27/18 06:20:00 AM,24.158,,,,,,,,
125,05/27/18 06:30:00 AM,24.158,,,,,,,,
126,05/27/18 06:40:00 AM,24.158,,,,,,,,
127,05/27/18 06:50:00 AM,24.255,,,,,,,,
128,05/27/18 07:00:00 AM,24.255,,,,24.496,,,,
129,05/27/18 07:10:00 AM,24.351,,,,,,,,
130,05/27/18 07:20:00 AM,24.351,,,,,,,,
131,05/27/18 07:30:00 AM,24.545,,,,,,,,
132,05/27/18 07:40:00 AM,24.641,,,,,,,,
133,05/27/18 07:50:00 AM,24.835,,,,,,,,
134,05/27/18 08:00:00 AM,25.028,,,,26.099,,,,
135,05/27/18 08:10:00 AM,25.319,,,,,,,,
136,05/27/18 08:20:00 AM,25.708,,,,,,,,
137,05/27/18 08:30:00 AM,26.292,,,,,,,,
138,05/27/18 08:40:00 AM,26.781,,,,,,,,
139,05/27/18 08:50:00 AM,27.468,,,,,,,,
140,05/27/18 09:00:00 AM,28.258,,,,30.145,,,,
141,05/27/18 09:10:00 AM,28.953,,,,,,,,
142,05/27/18 09:20:00 AM,29.853,,,,,,,,
143,05/27/18 09:30:00 AM,30.558,,,,,,,,
144,05/27/18 09:40:00 AM,31.268,,,,,,,,
145,05/27/18 09:50:00 AM,31.983,,,,,,,,
146,05/27/18 10:00:00 AM,32.600,,,,33.641,,,,
147,05/27/18 10:10:00 AM,33.222,,,,,,,,
148,05/27/18 10:20:00 AM,33.535,,,,,,,,
149,05/27/18 10:30:00 AM,33.953,,,,,,,,
150,05/27/18 10:40:00 AM,34.163,,,,,,,,
151,05/27/18 10:50:00 AM,34.374,,,,,,,,
152,05/27/18 11:00:00 AM,34.479,,,,34.744,,,,
153,05/27/18 11:10:00 AM,34.691,,,,,,,,
154,05/27/18 11:20:00 AM,34.796,,,,,,,,
155,05/27/18 11:30:00 AM,34.903,,,,,,,,
156,05/27/18 11:40:00 AM,34.903,,,,,,,,
157,05/27/18 11:50:00 AM,34.691,,,,,,,,
158,05/27/18 12:00:00 PM,34.268,,,,33.362,,,,
159,05/27/18 12:10:00 PM,33.848,,,,,,,,
160,05/27/18 12:20:00 PM,33.430,,,,,,,,
161,05/27/18 12:30:00 PM,33.118,,,,,,,,
162,05/27/18 12:40:00 PM,32.911,,,,,,,,
163,05/27/18 12:50:00 PM,32.600,,,,,,,,
164,05/27/18 01:00:00 PM,32.394,,,,31.949,,,,
165,05/27/18 01:10:00 PM,32.188,,,,,,,,
166,05/27/18 01:20:00 PM,31.983,,,,,,,,
167,05/27/18 01:30:00 PM,31.880,,,,,,,,
168,05/27/18 01:40:00 PM,31.676,,,,,,,,
169,05/27/18 01:50:00 PM,31.574,,,,,,,,
170,05/27/18 02:00:00 PM,31.370,,,,31.387,,,,
171,05/27/18 02:10:00 PM,31.268,,,,,,,,
172,05/27/18 02:20:00 PM,31.268,,,,,,,,
173,05/27/18 02:30:00 PM,31.370,,,,,,,,
174,05/27/18 02:40:00 PM,31.472,,,,,,,,
175,05/27/18 02:50:00 PM,31.574,,,,,,,,
176,05/27/18 03:00:00 PM,31.574,,,,31.166,,,,
177,05/27/18 03:10:00 PM,31.472,,,,,,,,
178,05/27/18 03:20:00 PM,31.064,,,,,,,,
179,05/27/18 03:30:00 PM,30.862,,,,,,,,
180,05/27/18 03:40:00 PM,30.963,,,,,,,,
181,05/27/18 03:50:00 PM,31.064,,,,,,,,
182,05/27/18 04:00:00 PM,31.064,,,,30.895,,,,
183,05/27/18 04:10:00 PM,31.064,,,,,,,,
184,05/27/18 04:20:00 PM,31.064,,,,,,,,
185,05/27/18 04:30:00 PM,30.862,,,,,,,,
186,05/27/18 04:40:00 PM,30.760,,,,,,,,
187,05/27/18 04:50:00 PM,30.558,,,,,,,,
188,05/27/18 05:00:00 PM,30.457,,,,30.054,,,,
189,05/27/18 05:10:00 PM,30.255,,,,,,,,
190,05/27/18 05:20:00 PM,30.154,,,,,,,,
191,05/27/18 05:30:00 PM,29.953,,,,,,,,
192,05/27/18 05:40:00 PM,29.853,,,,,,,,
193,05/27/18 05:50:00 PM,29.652,,,,,,,,
194,05/27/18 06:00:00 PM,29.552,,,,29.286,,,,
195,05/27/18 06:10:00 PM,29.452,,,,,,,,
196,05/27/18 06:20:00 PM,29.352,,,,,,,,
197,05/27/18 06:30:00 PM,29.252,,,,,,,,
198,05/27/18 06:40:00 PM,29.053,,,,,,,,
199,05/27/18 06:50:00 PM,29.053,,,,,,,,
200,05/27/18 07:00:00 PM,28.853,,,,28.688,,,,
201,05/27/18 07:10:00 PM,28.853,,,,,,,,
202,05/27/18 07:20:00 PM,28.754,,,,,,,,
203,05/27/18 07:30:00 PM,28.655,,,,,,,,
204,05/27/18 07:40:00 PM,28.555,,,,,,,,
205,05/27/18 07:50:00 PM,28.456,,,,,,,,
206,05/27/18 08:00:00 PM,28.357,,,,28.192,,,,
207,05/27/18 08:10:00 PM,28.258,,,,,,,,
208,05/27/18 08:20:00 PM,28.258,,,,,,,,
209,05/27/18 08:30:00 PM,28.159,,,,,,,,
210,05/27/18 08:40:00 PM,28.060,,,,,,,,
211,05/27/18 08:50:00 PM,28.060,,,,,,,,
212,05/27/18 09:00:00 PM,27.961,,,,27.846,,,,
213,05/27/18 09:10:00 PM,27.961,,,,,,,,
214,05/27/18 09:20:00 PM,27.862,,,,,,,,
215,05/27/18 09:30:00 PM,27.764,,,,,,,,
216,05/27/18 09:40:00 PM,27.764,,,,,,,,
217,05/27/18 09:50:00 PM,27.764,,,,,,,,
218,05/27/18 10:00:00 PM,27.665,,,,27.616,,,,
219,05/27/18 10:10:00 PM,27.665,,,,,,,,
220,05/27/18 10:20:00 PM,27.665,,,,,,,,
221,05/27/18 10:30:00 PM,27.567,,,,,,,,
222,05/27/18 10:40:00 PM,27.567,,,,,,,,
223,05/27/18 10:50:00 PM,27.567,,,,,,,,
224,05/27/18 11:00:00 PM,27.567,,,,27.468,,,,
225,05/27/18 11:10:00 PM,27.468,,,,,,,,
226,05/27/18 11:20:00 PM,27.468,,,,,,,,
227,05/27/18 11:30:00 PM,27.468,,,,,,,,
228,05/27/18 11:40:00 PM,27.468,,,,,,,,
229,05/27/18 11:50:00 PM,27.370,,,,,,,,
230,05/28/18 12:00:00 AM,27.370,36.187,25.319,30.043,27.321,,,,
231,05/28/18 12:10:00 AM,27.370,,,,,,,,
232,05/28/18 12:20:00 AM,27.370,,,,,,,,
233,05/28/18 12:30:00 AM,27.272,,,,,,,,
234,05/28/18 12:40:00 AM,27.272,,,,,,,,
235,05/28/18 12:50:00 AM,27.272,,,,,,,,
236,05/28/18 01:00:00 AM,27.272,,,,27.206,,,,
237,05/28/18 01:10:00 AM,27.272,,,,,,,,
238,05/28/18 01:20:00 AM,27.173,,,,,,,,
239,05/28/18 01:30:00 AM,27.173,,,,,,,,
240,05/28/18 01:40:00 AM,27.173,,,,,,,,
241,05/28/18 01:50:00 AM,27.173,,,,,,,,
242,05/28/18 02:00:00 AM,27.075,,,,26.977,,,,
243,05/28/18 02:10:00 AM,27.075,,,,,,,,
244,05/28/18 02:20:00 AM,26.977,,,,,,,,
245,05/28/18 02:30:00 AM,26.977,,,,,,,,
246,05/28/18 02:40:00 AM,26.879,,,,,,,,
247,05/28/18 02:50:00 AM,26.879,,,,,,,,
248,05/28/18 03:00:00 AM,26.781,,,,26.569,,,,
249,05/28/18 03:10:00 AM,26.683,,,,,,,,
250,05/28/18 03:20:00 AM,26.585,,,,,,,,
251,05/28/18 03:30:00 AM,26.488,,,,,,,,
252,05/28/18 03:40:00 AM,26.488,,,,,,,,
253,05/28/18 03:50:00 AM,26.390,,,,,,,,
254,05/28/18 04:00:00 AM,26.292,,,,26.097,,,,
255,05/28/18 04:10:00 AM,26.195,,,,,,,,
256,05/28/18 04:20:00 AM,26.097,,,,,,,,
257,05/28/18 04:30:00 AM,26.097,,,,,,,,
258,05/28/18 04:40:00 AM,26.000,,,,,,,,
259,05/28/18 04:50:00 AM,25.902,,,,,,,,
260,05/28/18 05:00:00 AM,25.805,,,,25.659,,,,
261,05/28/18 05:10:00 AM,25.805,,,,,,,,
262,05/28/18 05:20:00 AM,25.708,,,,,,,,
263,05/28/18 05:30:00 AM,25.610,,,,,,,,
264,05/28/18 05:40:00 AM,25.513,,,,,,,,
265,05/28/18 05:50:00 AM,25.513,,,,,,,,
266,05/28/18 06:00:00 AM,25.416,,,,25.367,,,,
267,05/28/18 06:10:00 AM,25.416,,,,,,,,
268,05/28/18 06:20:00 AM,25.319,,,,,,,,
269,05/28/18 06:30:00 AM,25.319,,,,,,,,
270,05/28/18 06:40:00 AM,25.319,,,,,,,,
271,05/28/18 06:50:00 AM,25.416,,,,,,,,
272,05/28/18 07:00:00 AM,25.708,,,,27.079,,,,
273,05/28/18 07:10:00 AM,26.195,,,,,,,,
274,05/28/18 07:20:00 AM,26.683,,,,,,,,
275,05/28/18 07:30:00 AM,27.370,,,,,,,,
276,05/28/18 07:40:00 AM,27.961,,,,,,,,
277,05/28/18 07:50:00 AM,28.555,,,,,,,,
278,05/28/18 08:00:00 AM,29.152,,,,30.275,,,,
279,05/28/18 08:10:00 AM,29.552,,,,,,,,
280,05/28/18 08:20:00 AM,30.054,,,,,,,,
281,05/28/18 08:30:00 AM,30.457,,,,,,,,
282,05/28/18 08:40:00 AM,30.963,,,,,,,,
283,05/28/18 08:50:00 AM,31.472,,,,,,,,
284,05/28/18 09:00:00 AM,31.983,,,,33.174,,,,
285,05/28/18 09:10:00 AM,32.497,,,,,,,,
286,05/28/18 09:20:00 AM,32.911,,,,,,,,
287,05/28/18 09:30:00 AM,33.430,,,,,,,,
288,05/28/18 09:40:00 AM,33.848,,,,,,,,
289,05/28/18 09:50:00 AM,34.374,,,,,,,,
290,05/28/18 10:00:00 AM,34.796,,,,34.550,,,,
291,05/28/18 10:10:00 AM,34.903,,,,,,,,
292,05/28/18 10:20:00 AM,34.691,,,,,,,,
293,05/28/18 10:30:00 AM,34.374,,,,,,,,
294,05/28/18 10:40:00 AM,34.268,,,,,,,,
295,05/28/18 10:50:00 AM,34.268,,,,,,,,
296,05/28/18 11:00:00 AM,34.479,,,,35.098,,,,
297,05/28/18 11:10:00 AM,34.796,,,,,,,,
298,05/28/18 11:20:00 AM,35.009,,,,,,,,
299,05/28/18 11:30:00 AM,35.222,,,,,,,,
300,05/28/18 11:40:00 AM,35.435,,,,,,,,
301,05/28/18 11:50:00 AM,35.649,,,,,,,,
302,05/28/18 12:00:00 PM,35.756,,,,36.061,,,,
303,05/28/18 12:10:00 PM,35.971,,,,,,,,
304,05/28/18 12:20:00 PM,36.079,,,,,,,,
305,05/28/18 12:30:00 PM,36.187,,,,,,,,
306,05/28/18 12:40:00 PM,36.187,,,,,,,,
307,05/28/18 12:50:00 PM,36.187,,,,,,,,
308,05/28/18 01:00:00 PM,36.187,,,,35.953,,,,
309,05/28/18 01:10:00 PM,36.079,,,,,,,,
310,05/28/18 01:20:00 PM,36.079,,,,,,,,
311,05/28/18 01:30:00 PM,35.971,,,,,,,,
312,05/28/18 01:40:00 PM,35.756,,,,,,,,
313,05/28/18 01:50:00 PM,35.649,,,,,,,,
314,05/28/18 02:00:00 PM,35.435,,,,34.903,,,,
315,05/28/18 02:10:00 PM,35.115,,,,,,,,
316,05/28/18 02:20:00 PM,34.903,,,,,,,,
317,05/28/18 02:30:00 PM,34.691,,,,,,,,
318,05/28/18 02:40:00 PM,34.691,,,,,,,,
319,05/28/18 02:50:00 PM,34.585,,,,,,,,
320,05/28/18 03:00:00 PM,34.479,,,,33.849,,,,
321,05/28/18 03:10:00 PM,34.268,,,,,,,,
322,05/28/18 03:20:00 PM,33.953,,,,,,,,
323,05/28/18 03:30:00 PM,33.743,,,,,,,,
324,05/28/18 03:40:00 PM,33.430,,,,,,,,
325,05/28/18 03:50:00 PM,33.222,,,,,,,,
326,05/28/18 04:00:00 PM,32.911,,,,32.292,,,,
327,05/28/18 04:10:00 PM,32.704,,,,,,,,
328,05/28/18 04:20:00 PM,32.394,,,,,,,,
329,05/28/18 04:30:00 PM,32.188,,,,,,,,
330,05/28/18 04:40:00 PM,31.880,,,,,,,,
331,05/28/18 04:50:00 PM,31.676,,,,,,,,
332,05/28/18 05:00:00 PM,31.472,,,,30.964,,,,
333,05/28/18 05:10:00 PM,31.268,,,,,,,,
334,05/28/18 05:20:00 PM,31.064,,,,,,,,
335,05/28/18 05:30:00 PM,30.862,,,,,,,,
336,05/28/18 05:40:00 PM,30.659,,,,,,,,
337,05/28/18 05:50:00 PM,30.457,,,,,,,,
338,05/28/18 06:00:00 PM,30.255,,,,29.836,,,,
339,05/28/18 06:10:00 PM,30.054,,,,,,,,
340,05/28/18 06:20:00 PM,29.853,,,,,,,,
341,05/28/18 06:30:00 PM,29.752,,,,,,,,
342,05/28/18 06:40:00 PM,29.652,,,,,,,,
343,05/28/18 06:50:00 PM,29.452,,,,,,,,
344,05/28/18 07:00:00 PM,29.352,,,,29.102,,,,
345,05/28/18 07:10:00 PM,29.252,,,,,,,,
346,05/28/18 07:20:00 PM,29.152,,,,,,,,
347,05/28/18 07:30:00 PM,29.053,,,,,,,,
348,05/28/18 07:40:00 PM,28.953,,,,,,,,
349,05/28/18 07:50:00 PM,28.853,,,,,,,,
350,05/28/18 08:00:00 PM,28.853,,,,28.638,,,,
351,05/28/18 08:10:00 PM,28.754,,,,,,,,
352,05/28/18 08:20:00 PM,28.655,,,,,,,,
353,05/28/18 08:30:00 PM,28.555,,,,,,,,
354,05/28/18 08:40:00 PM,28.555,,,,,,,,
355,05/28/18 08:50:00 PM,28.456,,,,,,,,
356,05/28/18 09:00:00 PM,28.357,,,,28.258,,,,
357,05/28/18 09:10:00 PM,28.357,,,,,,,,
358,05/28/18 09:20:00 PM,28.258,,,,,,,,
359,05/28/18 09:30:00 PM,28.258,,,,,,,,
360,05/28/18 09:40:00 PM,28.159,,,,,,,,
361,05/28/18 09:50:00 PM,28.159,,,,,,,,
362,05/28/18 10:00:00 PM,28.060,,,,27.961,,,,
363,05/28/18 10:10:00 PM,28.060,,,,,,,,
364,05/28/18 10:20:00 PM,27.961,,,,,,,,
365,05/28/18 10:30:00 PM,27.961,,,,,,,,
366,05/28/18 10:40:00 PM,27.862,,,,,,,,
367,05/28/18 10:50:00 PM,27.862,,,,,,,,
368,05/28/18 11:00:00 PM,27.862,,,,27.829,,,,
369,05/28/18 11:10:00 PM,27.862,,,,,,,,
370,05/28/18 11:20:00 PM,27.862,,,,,,,,
371,05/28/18 11:30:00 PM,27.862,,,,,,,,
372,05/28/18 11:40:00 PM,27.764,,,,,,,,
373,05/28/18 11:50:00 PM,27.764,,,,,,,,
374,05/29/18 12:00:00 AM,27.764,32.807,25.805,28.628,27.682,,,,
375,05/29/18 12:10:00 AM,27.764,,,,,,,,
376,05/29/18 12:20:00 AM,27.665,,,,,,,,
377,05/29/18 12:30:00 AM,27.665,,,,,,,,
378,05/29/18 12:40:00 AM,27.665,,,,,,,,
379,05/29/18 12:50:00 AM,27.567,,,,,,,,
380,05/29/18 01:00:00 AM,27.567,,,,27.468,,,,
381,05/29/18 01:10:00 AM,27.468,,,,,,,,
382,05/29/18 01:20:00 AM,27.468,,,,,,,,
383,05/29/18 01:30:00 AM,27.468,,,,,,,,
384,05/29/18 01:40:00 AM,27.468,,,,,,,,
385,05/29/18 01:50:00 AM,27.370,,,,,,,,
386,05/29/18 02:00:00 AM,27.370,,,,27.223,,,,
387,05/29/18 02:10:00 AM,27.272,,,,,,,,
388,05/29/18 02:20:00 AM,27.272,,,,,,,,
389,05/29/18 02:30:00 AM,27.173,,,,,,,,
390,05/29/18 02:40:00 AM,27.173,,,,,,,,
391,05/29/18 02:50:00 AM,27.075,,,,,,,,
392,05/29/18 03:00:00 AM,27.075,,,,26.928,,,,
393,05/29/18 03:10:00 AM,26.977,,,,,,,,
394,05/29/18 03:20:00 AM,26.977,,,,,,,,
395,05/29/18 03:30:00 AM,26.879,,,,,,,,
396,05/29/18 03:40:00 AM,26.879,,,,,,,,
397,05/29/18 03:50:00 AM,26.781,,,,,,,,
398,05/29/18 04:00:00 AM,26.683,,,,26.504,,,,
399,05/29/18 04:10:00 AM,26.585,,,,,,,,
400,05/29/18 04:20:00 AM,26.488,,,,,,,,
401,05/29/18 04:30:00 AM,26.488,,,,,,,,
402,05/29/18 04:40:00 AM,26.390,,,,,,,,
403,05/29/18 04:50:00 AM,26.390,,,,,,,,
404,05/29/18 05:00:00 AM,26.292,,,,26.130,,,,
405,05/29/18 05:10:00 AM,26.195,,,,,,,,
406,05/29/18 05:20:00 AM,26.195,,,,,,,,
407,05/29/18 05:30:00 AM,26.097,,,,,,,,
408,05/29/18 05:40:00 AM,26.000,,,,,,,,
409,05/29/18 05:50:00 AM,26.000,,,,,,,,
410,05/29/18 06:00:00 AM,25.902,,,,25.870,,,,
411,05/29/18 06:10:00 AM,25.902,,,,,,,,
412,05/29/18 06:20:00 AM,25.902,,,,,,,,
413,05/29/18 06:30:00 AM,25.902,,,,,,,,
414,05/29/18 06:40:00 AM,25.805,,,,,,,,
415,05/29/18 06:50:00 AM,25.805,,,,,,,,
416,05/29/18 07:00:00 AM,25.805,,,,25.805,,,,
417,05/29/18 07:10:00 AM,25.805,,,,,,,,
418,05/29/18 07:20:00 AM,25.805,,,,,,,,
419,05/29/18 07:30:00 AM,25.805,,,,,,,,
420,05/29/18 07:40:00 AM,25.805,,,,,,,,
421,05/29/18 07:50:00 AM,25.805,,,,,,,,
422,05/29/18 08:00:00 AM,25.805,,,,25.902,,,,
423,05/29/18 08:10:00 AM,25.805,,,,,,,,
424,05/29/18 08:20:00 AM,25.805,,,,,,,,
425,05/29/18 08:30:00 AM,25.902,,,,,,,,
426,05/29/18 08:40:00 AM,26.000,,,,,,,,
427,05/29/18 08:50:00 AM,26.097,,,,,,,,
428,05/29/18 09:00:00 AM,26.292,,,,27.274,,,,
429,05/29/18 09:10:00 AM,26.488,,,,,,,,
430,05/29/18 09:20:00 AM,26.879,,,,,,,,
431,05/29/18 09:30:00 AM,27.370,,,,,,,,
432,05/29/18 09:40:00 AM,27.961,,,,,,,,
433,05/29/18 09:50:00 AM,28.655,,,,,,,,
434,05/29/18 10:00:00 AM,29.053,,,,29.804,,,,
435,05/29/18 10:10:00 AM,29.352,,,,,,,,
436,05/29/18 10:20:00 AM,29.552,,,,,,,,
437,05/29/18 10:30:00 AM,29.853,,,,,,,,
438,05/29/18 10:40:00 AM,30.255,,,,,,,,
439,05/29/18 10:50:00 AM,30.760,,,,,,,,
440,05/29/18 11:00:00 AM,31.268,,,,31.881,,,,
441,05/29/18 11:10:00 AM,31.574,,,,,,,,
442,05/29/18 11:20:00 AM,31.983,,,,,,,,
443,05/29/18 11:30:00 AM,32.086,,,,,,,,
444,05/29/18 11:40:00 AM,32.188,,,,,,,,
445,05/29/18 11:50:00 AM,32.188,,,,,,,,
446,05/29/18 12:00:00 PM,32.291,,,,32.600,,,,
447,05/29/18 12:10:00 PM,32.394,,,,,,,,
448,05/29/18 12:20:00 PM,32.600,,,,,,,,
449,05/29/18 12:30:00 PM,32.704,,,,,,,,
450,05/29/18 12:40:00 PM,32.807,,,,,,,,
451,05/29/18 12:50:00 PM,32.807,,,,,,,,
452,05/29/18 01:00:00 PM,32.807,,,,32.704,,,,
453,05/29/18 01:10:00 PM,32.807,,,,,,,,
454,05/29/18 01:20:00 PM,32.704,,,,,,,,
455,05/29/18 01:30:00 PM,32.704,,,,,,,,
456,05/29/18 01:40:00 PM,32.600,,,,,,,,
457,05/29/18 01:50:00 PM,32.600,,,,,,,,
