logger_num,date_time,temp_C,rh_%,dewpt_C
1,6/4/18 16:45,28.593,73.789,23.586
1,6/4/18 16:48,28.593,73.818,23.593
1,6/4/18 16:51,28.568,73.457,23.492
1,6/4/18 16:54,28.543,73.482,23.473
1,6/4/18 16:57,28.543,73.69,23.518
1,6/4/18 17:00,28.543,73.838,23.549
1,6/4/18 17:03,28.518,74.071,23.574
1,6/4/18 17:06,28.518,74.161,23.593
1,6/4/18 17:09,28.493,74.274,23.593
1,6/4/18 17:12,28.493,74.363,23.611
1,6/4/18 17:15,28.468,74.596,23.636
1,6/4/18 17:18,28.468,74.803,23.679
1,6/4/18 17:21,28.444,74.68,23.63
1,6/4/18 17:24,28.444,74.739,23.642
1,6/4/18 17:27,28.419,74.586,23.586
1,6/4/18 17:30,28.419,74.497,23.567
1,6/4/18 17:33,28.394,74.315,23.505
1,6/4/18 17:36,28.369,74.31,23.48
1,6/4/18 17:39,28.345,74.453,23.486
1,6/4/18 17:42,28.32,74.537,23.48
1,6/4/18 17:45,28.295,74.414,23.43
1,6/4/18 17:48,28.27,74.439,23.411
1,6/4/18 17:51,28.245,74.345,23.368
1,6/4/18 17:54,28.221,74.489,23.374
1,6/4/18 17:57,28.196,74.75,23.404
1,6/4/18 18:00,28.147,74.948,23.397
1,6/4/18 18:03,28.147,75.007,23.41
1,6/4/18 18:06,28.122,75.032,23.391
1,6/4/18 18:09,28.097,75.086,23.378
1,6/4/18 18:12,28.072,75.14,23.365
1,6/4/18 18:15,28.048,75.135,23.341
1,6/4/18 18:18,28.023,75.308,23.352
1,6/4/18 18:21,27.998,75.303,23.327
1,6/4/18 18:24,27.974,75.268,23.296
1,6/4/18 18:27,27.949,75.352,23.289
1,6/4/18 18:30,27.924,75.465,23.289
1,6/4/18 18:33,27.899,75.283,23.227
1,6/4/18 18:36,27.875,75.396,23.227
1,6/4/18 18:39,27.85,75.451,23.214
1,6/4/18 18:42,27.825,75.74,23.249
1,6/4/18 18:45,27.801,75.794,23.237
1,6/4/18 18:48,27.751,76.138,23.259
1,6/4/18 18:51,27.727,76.25,23.258
1,6/4/18 18:54,27.702,76.187,23.221
1,6/4/18 18:57,27.653,76.412,23.218
1,6/4/18 19:00,27.628,76.113,23.134
1,6/4/18 19:03,27.579,76.28,23.12
1,6/4/18 19:06,27.53,77.091,23.235
1,6/4/18 19:09,27.505,80.951,23.964
1,6/4/18 19:12,27.333,78.685,23.359
1,6/4/18 19:15,27.087,79.649,23.307
1,6/4/18 19:18,26.842,80.781,23.283
1,6/4/18 19:21,26.622,81.654,23.232
1,6/4/18 19:24,26.475,83.023,23.341
1,6/4/18 19:27,26.329,82.678,23.134
1,6/4/18 19:30,26.182,81.789,22.826
1,6/4/18 19:33,25.987,82.318,22.733
1,6/4/18 19:36,25.793,83.017,22.67
1,6/4/18 19:39,25.598,83.4,22.549
1,6/4/18 19:42,25.453,83.34,22.395
1,6/4/18 19:45,25.38,83.38,22.33
1,6/4/18 19:48,25.234,83.263,22.166
1,6/4/18 19:51,25.113,84.114,22.2
1,6/4/18 19:54,24.992,84.82,22.206
1,6/4/18 19:57,24.944,84.414,22.087
1,6/4/18 20:00,24.919,84.522,22.082
1,6/4/18 20:03,24.895,83.5,21.876
1,6/4/18 20:06,24.871,85.299,22.171
1,6/4/18 20:09,24.895,83.952,21.957
1,6/4/18 20:12,24.871,83.834,21.912
1,6/4/18 20:15,24.774,85.726,22.15
1,6/4/18 20:18,24.75,89.722,22.805
1,6/4/18 20:21,24.798,88.351,22.624
1,6/4/18 20:24,24.798,85.955,22.214
1,6/4/18 20:27,24.702,85.821,22.096
1,6/4/18 20:30,24.557,86.124,22.005
1,6/4/18 20:33,24.388,87.339,22.047
1,6/4/18 20:36,24.267,87.894,22.021
1,6/4/18 20:39,24.122,88.746,22.021
1,6/4/18 20:42,24.05,88.949,21.983
1,6/4/18 20:45,24.002,90.011,22.11
1,6/4/18 20:48,23.978,88.932,21.909
1,6/4/18 20:51,23.978,89.07,21.932
1,6/4/18 20:54,23.954,88.651,21.838
1,6/4/18 20:57,23.93,88.59,21.804
1,6/4/18 21:00,23.881,89.46,21.901
1,6/4/18 21:03,23.809,89.25,21.794
1,6/4/18 21:06,23.809,87.261,21.462
1,6/4/18 21:09,23.881,86.583,21.418
1,6/4/18 21:12,23.978,85.601,21.344
1,6/4/18 21:15,24.026,85.192,21.32
1,6/4/18 21:18,24.098,85.712,21.482
1,6/4/18 21:21,24.146,85.359,21.468
1,6/4/18 21:24,24.219,83.971,21.295
1,6/4/18 21:27,24.243,82.281,21.016
1,6/4/18 21:30,24.267,82.683,21.112
1,6/4/18 21:33,24.243,85.213,21.538
1,6/4/18 21:36,24.171,83.594,21.181
1,6/4/18 21:39,24.122,90.944,22.382
1,6/4/18 21:42,24.098,87.133,21.726
1,6/4/18 21:45,24.026,87.117,21.651
1,6/4/18 21:48,23.857,88.738,21.757
1,6/4/18 21:51,23.665,87.975,21.439
1,6/4/18 21:54,23.569,89.221,21.551
1,6/4/18 21:57,23.521,89.566,21.56
1,6/4/18 22:00,23.521,90.005,21.632
1,6/4/18 22:03,23.497,89.753,21.567
1,6/4/18 22:06,23.472,89.198,21.452
1,6/4/18 22:09,23.424,89.351,21.43
1,6/4/18 22:12,23.4,88.796,21.314
1,6/4/18 22:15,23.352,89.471,21.378
1,6/4/18 22:18,23.328,90.205,21.474
1,6/4/18 22:21,23.328,89.438,21.349
1,6/4/18 22:24,23.28,88.987,21.227
1,6/4/18 22:27,23.208,89.327,21.212
1,6/4/18 22:30,23.16,89.069,21.121
1,6/4/18 22:33,23.112,90.153,21.251
1,6/4/18 22:36,23.088,90.448,21.275
1,6/4/18 22:39,23.04,89.643,21.097
1,6/4/18 22:42,22.992,89.714,21.061
1,6/4/18 22:45,22.944,90.549,21.148
1,6/4/18 22:48,22.944,90.876,21.201
1,6/4/18 22:51,22.92,90.653,21.141
1,6/4/18 22:54,22.896,90.974,21.169
1,6/4/18 22:57,22.872,91.185,21.179
1,6/4/18 23:00,22.872,90.723,21.105
1,6/4/18 23:03,22.848,91.234,21.163
1,6/4/18 23:06,22.848,91.016,21.128
1,6/4/18 23:09,22.848,90.962,21.119
1,6/4/18 23:12,22.824,91.228,21.138
1,6/4/18 23:15,22.8,90.296,20.965
1,6/4/18 23:18,22.776,90.072,20.905
1,6/4/18 23:21,22.729,90.088,20.86
1,6/4/18 23:24,22.705,90,20.822
1,6/4/18 23:27,22.657,89.77,20.737
1,6/4/18 23:30,22.633,90.637,20.853
1,6/4/18 23:33,22.609,90.386,20.789
1,6/4/18 23:36,22.585,90.299,20.751
1,6/4/18 23:39,22.561,90.293,20.726
1,6/4/18 23:42,22.561,90.565,20.77
1,6/4/18 23:45,22.537,90.777,20.78
1,6/4/18 23:48,22.513,91.423,20.86
1,6/4/18 23:51,22.513,91.206,20.825
1,6/4/18 23:54,22.513,91.179,20.821
1,6/4/18 23:57,22.537,91.646,20.919
1,6/5/18 0:00,22.537,91.022,20.82
1,6/5/18 0:03,22.513,89.981,20.629
1,6/5/18 0:06,22.513,90.39,20.695
1,6/5/18 0:09,22.489,90.793,20.735
1,6/5/18 0:12,22.465,90.95,20.737
1,6/5/18 0:15,22.465,91.385,20.806
1,6/5/18 0:18,22.465,91.276,20.789
1,6/5/18 0:21,22.441,90.917,20.708
1,6/5/18 0:24,22.417,91.183,20.726
1,6/5/18 0:27,22.393,91.286,20.719
1,6/5/18 0:30,22.369,91.008,20.651
1,6/5/18 0:33,22.369,91.28,20.694
1,6/5/18 0:36,22.369,91.361,20.707
1,6/5/18 0:39,22.369,91.713,20.763
1,6/5/18 0:42,22.369,91.063,20.66
1,6/5/18 0:45,22.345,90.404,20.531
1,6/5/18 0:48,22.321,90.426,20.51
1,6/5/18 0:51,22.321,90.915,20.588
1,6/5/18 0:54,22.298,91.316,20.628
1,6/5/18 0:57,22.298,91.506,20.659
1,6/5/18 1:00,22.298,91.587,20.671
1,6/5/18 1:03,22.298,91.045,20.585
1,6/5/18 1:06,22.321,91.702,20.713
1,6/5/18 1:09,22.321,91.593,20.696
1,6/5/18 1:12,22.321,91.159,20.627
1,6/5/18 1:15,22.321,90.969,20.597
1,6/5/18 1:18,22.321,91.241,20.64
1,6/5/18 1:21,22.321,91.159,20.627
1,6/5/18 1:24,22.321,91.159,20.627
1,6/5/18 1:27,22.321,91.051,20.61
1,6/5/18 1:30,22.321,91.105,20.619
1,6/5/18 1:33,22.321,91.539,20.688
1,6/5/18 1:36,22.298,90.909,20.564
1,6/5/18 1:39,22.298,90.801,20.546
1,6/5/18 1:42,22.274,91.148,20.578
1,6/5/18 1:45,22.274,91.039,20.561
1,6/5/18 1:48,22.274,90.55,20.483
1,6/5/18 1:51,22.274,90.876,20.535
1,6/5/18 1:54,22.274,91.311,20.604
1,6/5/18 1:57,22.274,91.609,20.651
1,6/5/18 2:00,22.274,90.958,20.548
1,6/5/18 2:03,22.274,91.636,20.655
1,6/5/18 2:06,22.274,91.96,20.706
1,6/5/18 2:09,22.274,91.256,20.595
1,6/5/18 2:12,22.274,91.581,20.647
1,6/5/18 2:15,22.298,91.885,20.718
1,6/5/18 2:18,22.298,91.993,20.735
1,6/5/18 2:21,22.321,91.999,20.76
1,6/5/18 2:24,22.321,91.999,20.76
1,6/5/18 2:27,22.321,91.918,20.747
1,6/5/18 2:30,22.345,91.87,20.764
1,6/5/18 2:33,22.345,91.653,20.729
1,6/5/18 2:36,22.345,91.978,20.781
1,6/5/18 2:39,22.345,91.653,20.729
1,6/5/18 2:42,22.345,91.897,20.768
1,6/5/18 2:45,22.345,91.599,20.721
1,6/5/18 2:48,22.345,92.14,20.806
1,6/5/18 2:51,22.345,91.762,20.746
1,6/5/18 2:54,22.345,91.978,20.781
1,6/5/18 2:57,22.345,92.464,20.857
1,6/5/18 3:00,22.345,92.518,20.865
1,6/5/18 3:03,22.345,92.086,20.798
1,6/5/18 3:06,22.321,92.026,20.764
1,6/5/18 3:09,22.321,91.918,20.747
1,6/5/18 3:12,22.321,92.08,20.773
1,6/5/18 3:15,22.298,91.777,20.701
1,6/5/18 3:18,22.274,91.906,20.698
1,6/5/18 3:21,22.25,91.927,20.677
1,6/5/18 3:24,22.202,92.428,20.708
1,6/5/18 3:27,22.178,92.773,20.738
1,6/5/18 3:30,22.178,92.746,20.734
1,6/5/18 3:33,22.154,92.955,20.743
1,6/5/18 3:36,22.154,92.794,20.718
1,6/5/18 3:39,22.13,93.111,20.743
1,6/5/18 3:42,22.13,93.245,20.764
1,6/5/18 3:45,22.13,93.003,20.726
1,6/5/18 3:48,22.13,93.299,20.772
1,6/5/18 3:51,22.106,93.373,20.76
1,6/5/18 3:54,22.106,93.481,20.776
1,6/5/18 3:57,22.082,93.045,20.685
1,6/5/18 4:00,22.058,92.824,20.627
1,6/5/18 4:03,22.011,92.919,20.594
1,6/5/18 4:06,21.963,92.961,20.553
1,6/5/18 4:09,21.939,93.304,20.582
1,6/5/18 4:12,21.891,93.587,20.578
1,6/5/18 4:15,21.891,93.695,20.595
1,6/5/18 4:18,21.867,94.09,20.631
1,6/5/18 4:21,21.867,94.277,20.66
1,6/5/18 4:24,21.867,94.437,20.684
1,6/5/18 4:27,21.891,94.63,20.737
1,6/5/18 4:30,21.891,94.39,20.701
1,6/5/18 4:33,21.915,94.663,20.766
1,6/5/18 4:36,21.915,94.316,20.713
1,6/5/18 4:39,21.939,94.429,20.754
1,6/5/18 4:42,21.939,94.028,20.693
1,6/5/18 4:45,21.939,94.028,20.693
1,6/5/18 4:48,21.939,93.974,20.685
1,6/5/18 4:51,21.939,94.055,20.697
1,6/5/18 4:54,21.939,94.135,20.71
1,6/5/18 4:57,21.939,94.375,20.746
1,6/5/18 5:00,21.963,94.568,20.799
1,6/5/18 5:03,21.963,94.568,20.799
1,6/5/18 5:06,21.987,94.788,20.856
1,6/5/18 5:09,21.987,94.521,20.816
1,6/5/18 5:12,21.987,93.96,20.73
1,6/5/18 5:15,21.987,94.2,20.767
1,6/5/18 5:18,22.011,93.993,20.759
1,6/5/18 5:21,22.011,94.42,20.825
1,6/5/18 5:24,22.011,94.581,20.849
1,6/5/18 5:27,22.034,94.64,20.882
1,6/5/18 5:30,22.034,94.56,20.87
1,6/5/18 5:33,22.034,94.106,20.8
1,6/5/18 5:36,22.034,93.892,20.768
1,6/5/18 5:39,22.034,94.106,20.8
1,6/5/18 5:42,22.034,94.213,20.817
1,6/5/18 5:45,22.034,93.677,20.735
1,6/5/18 5:48,22.034,93.784,20.751
1,6/5/18 5:51,22.034,94.266,20.825
1,6/5/18 5:54,22.034,94.373,20.841
1,6/5/18 5:57,22.034,94.533,20.866
1,6/5/18 6:00,22.058,94.486,20.882
1,6/5/18 6:03,22.058,94.593,20.898
1,6/5/18 6:06,22.058,94.646,20.907
1,6/5/18 6:09,22.058,94.646,20.907
1,6/5/18 6:12,22.082,94.706,20.939
1,6/5/18 6:15,22.082,94.652,20.931
1,6/5/18 6:18,22.082,94.358,20.887
1,6/5/18 6:21,22.082,94.412,20.895
1,6/5/18 6:24,22.106,94.658,20.956
1,6/5/18 6:27,22.13,94.397,20.94
1,6/5/18 6:30,22.202,94.362,21.007
1,6/5/18 6:33,22.274,93.952,21.016
1,6/5/18 6:36,22.369,93.762,21.082
1,6/5/18 6:39,22.465,93.141,21.081
1,6/5/18 6:42,22.561,92.545,21.084
1,6/5/18 6:45,22.681,91.492,21.037
1,6/5/18 6:48,22.776,91.325,21.106
1,6/5/18 6:51,22.92,90.271,21.08
1,6/5/18 6:54,23.136,87.962,20.914
1,6/5/18 6:57,23.352,86.072,20.808
1,6/5/18 7:00,23.617,85.183,20.916
1,6/5/18 7:03,23.833,83.604,20.851
1,6/5/18 7:06,23.954,83.321,20.919
1,6/5/18 7:09,24.05,82.862,20.931
1,6/5/18 7:12,24.05,84.608,21.242
1,6/5/18 7:15,23.954,86.46,21.468
1,6/5/18 7:18,23.881,86.917,21.475
1,6/5/18 7:21,23.809,88.561,21.68
1,6/5/18 7:24,23.737,88.958,21.675
1,6/5/18 7:27,23.713,89.64,21.763
1,6/5/18 7:30,23.713,89.969,21.817
1,6/5/18 7:33,23.737,90.276,21.891
1,6/5/18 7:36,23.761,90.2,21.902
1,6/5/18 7:39,23.809,87.87,21.565
1,6/5/18 7:42,23.809,88.341,21.643
1,6/5/18 7:45,23.785,89.877,21.873
1,6/5/18 7:48,23.761,90.227,21.907
1,6/5/18 7:51,23.761,90.145,21.893
1,6/5/18 7:54,23.761,90.09,21.884
1,6/5/18 7:57,23.761,89.761,21.831
1,6/5/18 8:00,23.737,90.851,21.984
1,6/5/18 8:03,23.809,89.855,21.894
1,6/5/18 8:06,24.026,88.999,21.967
1,6/5/18 8:09,24.195,88.348,22.026
1,6/5/18 8:12,24.557,86.096,22
1,6/5/18 8:15,24.895,84.15,21.992
1,6/5/18 8:18,25.137,83.836,22.174
1,6/5/18 8:21,25.258,83.948,22.313
1,6/5/18 8:24,25.307,84.157,22.398
1,6/5/18 8:27,25.331,83.37,22.281
1,6/5/18 8:30,25.355,83.941,22.407
1,6/5/18 8:33,25.404,83.442,22.365
1,6/5/18 8:36,25.453,82.828,22.302
1,6/5/18 8:39,25.55,82.508,22.339
1,6/5/18 8:42,25.695,82.768,22.529
1,6/5/18 8:45,25.89,81.067,22.406
1,6/5/18 8:48,26.061,79.983,22.368
1,6/5/18 8:51,26.28,80.662,22.711
1,6/5/18 8:54,26.451,78.764,22.515
1,6/5/18 8:57,26.524,79.127,22.656
1,6/5/18 9:00,26.598,78.765,22.658
1,6/5/18 9:03,26.695,78.524,22.707
1,6/5/18 9:06,26.818,78.491,22.819
1,6/5/18 9:09,26.916,77.872,22.793
1,6/5/18 9:12,26.94,76.826,22.61
1,6/5/18 9:15,27.087,77.236,22.834
1,6/5/18 9:18,27.382,77.295,23.133
1,6/5/18 9:21,27.628,76.054,23.122
1,6/5/18 9:24,27.776,74.934,23.036
1,6/5/18 9:27,27.85,73.854,22.883
1,6/5/18 9:30,27.801,75.087,23.091
1,6/5/18 9:33,27.727,77.92,23.592
1,6/5/18 9:36,27.554,79.195,23.675
1,6/5/18 9:39,27.505,75.971,22.986
1,6/5/18 9:42,27.554,79.398,23.714
1,6/5/18 9:45,27.702,77.857,23.556
1,6/5/18 9:48,27.751,79.904,24.004
1,6/5/18 9:51,27.727,80.853,24.162
1,6/5/18 9:54,27.727,82.121,24.401
1,6/5/18 9:57,27.751,82.5,24.496
1,6/5/18 10:00,27.825,76.857,23.476
1,6/5/18 10:03,27.899,77.019,23.58
1,6/5/18 10:06,27.998,73.437,22.938
1,6/5/18 10:09,28.048,73.536,23.006
1,6/5/18 10:12,28.147,71.017,22.56
1,6/5/18 10:15,28.245,71.125,22.679
1,6/5/18 10:18,28.27,70.589,22.585
1,6/5/18 10:21,28.245,70.134,22.46
1,6/5/18 10:24,28.221,70.52,22.522
1,6/5/18 10:27,28.221,71.51,22.739
1,6/5/18 10:30,28.27,68.599,22.139
1,6/5/18 10:33,28.419,70.015,22.6
1,6/5/18 10:36,28.568,69.016,22.518
1,6/5/18 10:39,28.766,69.746,22.873
1,6/5/18 10:42,29.04,67.552,22.634
1,6/5/18 10:45,29.14,66.685,22.527
1,6/5/18 10:48,29.04,65.321,22.107
1,6/5/18 10:51,28.841,69.397,22.866
1,6/5/18 10:54,28.791,74.243,23.874
1,6/5/18 10:57,28.692,75.054,23.948
1,6/5/18 11:00,28.667,72.252,23.33
1,6/5/18 11:03,28.667,70.181,22.875
1,6/5/18 11:06,28.742,70.465,23.01
1,6/5/18 11:09,28.841,72.673,23.588
1,6/5/18 11:12,28.941,70.2,23.142
1,6/5/18 11:15,28.99,74.875,24.199
1,6/5/18 11:18,29.09,74.687,24.257
1,6/5/18 11:21,29.215,76.369,24.726
1,6/5/18 11:24,29.315,74.611,24.458
1,6/5/18 11:27,29.34,74.23,24.402
1,6/5/18 11:30,29.414,67.617,23.007
1,6/5/18 11:33,29.49,69.271,23.46
1,6/5/18 11:36,29.64,68.327,23.387
1,6/5/18 11:39,29.865,63.177,22.364
1,6/5/18 11:42,29.916,61.289,21.932
1,6/5/18 11:45,29.916,61.756,22.052
1,6/5/18 11:48,30.041,59.934,21.696
1,6/5/18 11:51,30.041,62.056,22.247
1,6/5/18 11:54,30.041,62.336,22.318
1,6/5/18 11:57,30.066,61.375,22.096
1,6/5/18 12:00,30.167,61.547,22.235
1,6/5/18 12:03,30.192,60.739,22.05
1,6/5/18 12:06,30.268,60.157,21.968
1,6/5/18 12:09,30.268,56.85,21.071
1,6/5/18 12:12,30.369,55.722,20.847
1,6/5/18 12:15,30.444,55.479,20.848
1,6/5/18 12:18,30.293,65.348,23.305
1,6/5/18 12:21,30.192,71.183,24.564
1,6/5/18 12:24,30.142,63.284,22.653
1,6/5/18 12:27,29.865,61.032,21.818
1,6/5/18 12:30,29.69,63.643,22.314
1,6/5/18 12:33,29.515,70.546,23.771
1,6/5/18 12:36,29.215,71.304,23.65
1,6/5/18 12:39,29.065,67.221,22.581
1,6/5/18 12:42,29.09,68.047,22.797
1,6/5/18 12:45,29.115,67.96,22.8
1,6/5/18 12:48,29.165,67.36,22.709
1,6/5/18 12:51,29.24,66.151,22.495
1,6/5/18 12:54,29.365,65.007,22.34
1,6/5/18 12:57,29.439,66.431,22.752
1,6/5/18 13:00,29.515,66.413,22.82
1,6/5/18 13:03,29.54,66.784,22.931
1,6/5/18 13:06,29.59,67.037,23.039
1,6/5/18 13:09,29.64,66.924,23.06
1,6/5/18 13:12,29.69,66.841,23.088
1,6/5/18 13:15,29.715,66.967,23.142
1,6/5/18 13:18,29.765,66.548,23.09
1,6/5/18 13:21,29.79,65.939,22.969
1,6/5/18 13:24,29.815,64.127,22.553
1,6/5/18 13:27,29.84,61.838,22.001
1,6/5/18 13:30,29.84,62.832,22.254
1,6/5/18 13:33,29.865,63.146,22.356
1,6/5/18 13:36,29.89,63.212,22.397
1,6/5/18 13:39,29.89,63.521,22.474
1,6/5/18 13:42,29.916,63.061,22.383
1,6/5/18 13:45,29.916,62.875,22.336
1,6/5/18 13:48,29.941,63.065,22.407
1,6/5/18 13:51,29.941,63.189,22.438
1,6/5/18 13:54,29.941,63.839,22.6
1,6/5/18 13:57,29.966,62.79,22.362
1,6/5/18 14:00,29.991,63.383,22.535
1,6/5/18 14:03,29.991,63.94,22.673
1,6/5/18 14:06,30.016,64.068,22.729
1,6/5/18 14:09,30.041,62.243,22.295
1,6/5/18 14:12,30.041,62.305,22.311
1,6/5/18 14:15,30.041,62.15,22.271
1,6/5/18 14:18,30.066,62.496,22.383
1,6/5/18 14:21,30.066,61.157,22.04
1,6/5/18 14:24,30.066,61.032,22.007
1,6/5/18 14:27,30.066,61.5,22.128
1,6/5/18 14:30,30.091,61.753,22.217
1,6/5/18 14:33,30.091,61.691,22.201
1,6/5/18 14:36,30.091,60.536,21.902
1,6/5/18 14:39,30.066,61.063,22.015
1,6/5/18 14:42,30.066,61.032,22.007
1,6/5/18 14:45,30.066,61.313,22.08
1,6/5/18 14:48,30.066,61.687,22.176
1,6/5/18 14:51,30.066,61.094,22.023
1,6/5/18 14:54,30.066,61.438,22.112
1,6/5/18 14:57,30.091,61.379,22.121
1,6/5/18 15:00,30.066,61.344,22.088
1,6/5/18 15:03,30.091,61.629,22.185
1,6/5/18 15:06,30.091,62.065,22.297
1,6/5/18 15:09,30.091,62.22,22.336
1,6/5/18 15:12,30.091,62.002,22.281
1,6/5/18 15:15,30.091,60.849,21.983
1,6/5/18 15:18,30.066,61.094,22.023
1,6/5/18 15:21,30.066,61.157,22.04
1,6/5/18 15:24,30.066,61.032,22.007
1,6/5/18 15:27,30.041,60.841,21.934
1,6/5/18 15:30,30.041,61.184,22.023
1,6/5/18 15:33,30.016,61.585,22.103
1,6/5/18 15:36,30.016,61.398,22.055
1,6/5/18 15:39,30.016,61.367,22.047
1,6/5/18 15:42,30.016,61.305,22.03
1,6/5/18 15:45,29.991,61.768,22.126
1,6/5/18 15:48,29.991,61.893,22.158
1,6/5/18 15:51,29.991,62.266,22.253
1,6/5/18 15:54,29.991,62.266,22.253
1,6/5/18 15:57,29.966,62.293,22.236
1,6/5/18 16:00,29.966,62.386,22.26
1,6/5/18 16:03,29.941,62.382,22.235
1,6/5/18 16:06,29.941,62.289,22.211
1,6/5/18 16:09,29.941,62.258,22.204
1,6/5/18 16:12,29.941,62.413,22.243
1,6/5/18 16:15,29.941,62.413,22.243
1,6/5/18 16:18,29.941,62.631,22.298
1,6/5/18 16:21,29.941,63.065,22.407
1,6/5/18 16:24,29.941,63.437,22.5
1,6/5/18 16:27,29.941,63.282,22.462
1,6/5/18 16:30,29.941,63.282,22.462
1,6/5/18 16:33,29.941,63.468,22.508
1,6/5/18 16:36,29.941,63.777,22.585
1,6/5/18 16:39,29.941,64.117,22.669
1,6/5/18 16:42,29.966,64.214,22.717
1,6/5/18 16:45,29.966,64.245,22.725
1,6/5/18 16:48,29.966,64.09,22.686
1,6/5/18 16:51,29.966,64.245,22.725
1,6/5/18 16:54,29.966,64.214,22.717
1,6/5/18 16:57,29.941,64.086,22.662
1,6/5/18 17:00,29.941,63.591,22.539
1,6/5/18 17:03,29.941,63.777,22.585
1,6/5/18 17:06,29.916,63.773,22.56
1,6/5/18 17:09,29.916,63.742,22.553
1,6/5/18 17:12,29.89,63.552,22.482
1,6/5/18 17:15,29.865,63.672,22.488
1,6/5/18 17:18,29.84,63.575,22.44
1,6/5/18 17:21,29.815,63.664,22.438
1,6/5/18 17:24,29.79,63.567,22.39
1,6/5/18 17:27,29.765,63.594,22.373
1,6/5/18 17:30,29.74,63.651,22.364
1,6/5/18 17:33,29.715,63.74,22.362
1,6/5/18 17:36,29.665,63.793,22.327
1,6/5/18 17:39,29.64,63.975,22.348
1,6/5/18 17:42,29.59,63.905,22.284
1,6/5/18 17:45,29.54,64.081,22.28
1,6/5/18 17:48,29.515,64.232,22.293
1,6/5/18 17:51,29.464,64.316,22.266
1,6/5/18 17:54,29.414,64.338,22.224
1,6/5/18 17:57,29.389,64.55,22.252
1,6/5/18 18:00,29.34,64.541,22.203
1,6/5/18 18:03,29.29,64.625,22.176
1,6/5/18 18:06,29.24,64.771,22.164
1,6/5/18 18:09,29.19,64.885,22.144
1,6/5/18 18:12,29.14,65.184,22.169
1,6/5/18 18:15,29.09,66.095,22.34
1,6/5/18 18:18,29.04,65.872,22.239
1,6/5/18 18:21,28.99,66.078,22.24
1,6/5/18 18:24,28.941,66.528,22.3
1,6/5/18 18:27,28.891,67.099,22.386
1,6/5/18 18:30,28.816,67.147,22.326
1,6/5/18 18:33,28.766,67.717,22.411
1,6/5/18 18:36,28.717,67.465,22.305
1,6/5/18 18:39,28.642,67.877,22.329
1,6/5/18 18:42,28.593,67.565,22.21
1,6/5/18 18:45,28.543,67.617,22.174
1,6/5/18 18:48,28.493,67.881,22.188
1,6/5/18 18:51,28.419,69.382,22.458
1,6/5/18 18:54,28.221,70.129,22.435
1,6/5/18 18:57,28.122,70.412,22.403
1,6/5/18 19:00,27.949,71.28,22.427
1,6/5/18 19:03,27.505,73.699,22.517
1,6/5/18 19:06,27.112,75.364,22.481
1,6/5/18 19:09,26.818,76.772,22.48
1,6/5/18 19:12,26.598,77.661,22.442
1,6/5/18 19:15,26.426,80.837,22.887
1,6/5/18 19:18,26.28,81.638,22.894
1,6/5/18 19:21,26.231,82.257,22.961
1,6/5/18 19:24,26.182,83.585,23.156
1,6/5/18 19:27,26.182,81.531,22.778
1,6/5/18 19:30,26.158,81.182,22.689
1,6/5/18 19:33,26.109,81.028,22.613
1,6/5/18 19:36,26.085,81.539,22.684
1,6/5/18 19:39,26.109,81.028,22.613
1,6/5/18 19:42,26.158,80.751,22.608
1,6/5/18 19:45,26.207,80.474,22.604
1,6/5/18 19:48,26.231,80.709,22.672
1,6/5/18 19:51,26.28,80.231,22.629
1,6/5/18 19:54,26.28,78.816,22.358
1,6/5/18 19:57,26.329,78.13,22.272
1,6/5/18 20:00,26.304,77.892,22.202
1,6/5/18 20:03,26.304,77.456,22.117
1,6/5/18 20:06,26.304,77.194,22.065
1,6/5/18 20:09,26.28,77.887,22.178
1,6/5/18 20:12,26.28,82.61,23.074
1,6/5/18 20:15,26.256,82.376,23.007
1,6/5/18 20:18,26.158,79.744,22.418
1,6/5/18 20:21,26.085,82.995,22.953
1,6/5/18 20:24,26.061,83.814,23.078
1,6/5/18 20:27,26.061,84.098,23.129
1,6/5/18 20:30,26.036,84.375,23.155
1,6/5/18 20:33,26.036,84.432,23.165
1,6/5/18 20:36,26.036,82.984,22.903
1,6/5/18 20:39,26.012,83.888,23.043
1,6/5/18 20:42,26.036,80.754,22.49
1,6/5/18 20:45,26.085,80.707,22.529
1,6/5/18 20:48,26.207,78.829,22.29
1,6/5/18 20:51,26.378,78.198,22.333
1,6/5/18 20:54,26.475,77.869,22.364
1,6/5/18 20:57,26.573,77.248,22.337
1,6/5/18 21:00,26.622,77.171,22.369
1,6/5/18 21:03,26.622,76.996,22.334
1,6/5/18 21:06,26.671,76.889,22.36
1,6/5/18 21:09,26.671,76.801,22.343
1,6/5/18 21:12,26.671,75.982,22.179
1,6/5/18 21:15,26.622,76.001,22.135
1,6/5/18 21:18,26.622,75.708,22.076
1,6/5/18 21:21,26.622,75.562,22.046
1,6/5/18 21:24,26.622,75.268,21.986
1,6/5/18 21:27,26.598,75.292,21.968
1,6/5/18 21:30,26.598,75.204,21.95
1,6/5/18 21:33,26.573,76.898,22.267
1,6/5/18 21:36,26.524,75.161,21.87
1,6/5/18 21:39,26.524,74.278,21.689
1,6/5/18 21:42,26.451,79.169,22.593
1,6/5/18 21:45,26.378,76.655,22.029
1,6/5/18 21:48,26.304,77.66,22.157
